policy,candidate,fold,era,first_timestamp,bucket_index,observation_count,minimum_candidate_value,maximum_candidate_value,mean_next_net_return,mean_next_gross_return,mean_next_cost_ratio,mean_forward_max_drawdown
agent,carry_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,2,48,0.01328083301104776,0.013525187036481312,-0.0003799493370459717,-0.00025538699288223137,0.0001245007781873577,0.04682667935059218
agent,carry_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0,70,0.012100576082702978,0.012739611696768002,0.0005634531906997421,0.0006770313951550866,0.00011355068812848704,0.031062690401897377
agent,carry_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,1,64,0.013115522655994468,0.01378619346564933,-0.0037485104229714513,-0.0036232462825220866,0.00012433914780633982,0.0983364894231012
agent,carry_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,2,45,0.01388713245648661,0.013934852330826664,-0.0009153152627857992,-0.0007926836526590812,0.00012225372515872935,0.07769978428764815
agent,carry_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,0,67,0.010360015073812949,0.010920164601337738,0.0017942245208105916,0.0018683112335890692,7.423224245851517e-05,0.009136693238360988
agent,carry_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,1,77,0.010949015789906189,0.011532546240133081,-0.001450329482749124,-0.0013779809928227975,7.216035329901283e-05,0.04946824367382985
agent,carry_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,2,34,0.011635705664564821,0.012007091631454523,-0.00024739835995973977,-0.00019096014909214862,5.6443048149151016e-05,0.02537037044235134
agent,carry_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0,86,0.009918053356897476,0.010052799044412261,-0.000880712930144133,-0.0008037567906593959,7.685253447873228e-05,0.021282855994780952
agent,carry_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,1,64,0.010119007546796488,0.010172182277738334,-7.320107550147891e-05,1.7183035197330498e-05,9.035003938776806e-05,0.020047816543573228
agent,carry_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,2,26,0.010265932018324217,0.010408623638943779,0.0008888620652787537,0.0009897107794295255,0.0001010261696001522,0.0175765887116454
agent,carry_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,0,66,0.010556506981120498,0.011235426214539752,0.0018847437205113265,0.002003504092852715,0.00011907221737269355,0.016122590755163604
agent,carry_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,1,66,0.011302955674589022,0.011461815516209686,0.00043859364692053546,0.0005561584694650039,0.00011774856196823376,0.02680955403298608
agent,carry_dispersion,2018,2009-2018,2018-03-29T00:00:00+01:00,2,47,0.011488594584892889,0.012015726009777824,0.0029857966571054427,0.003094810839466222,0.00010943989070663352,0.02105170645782656
agent,carry_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,0,48,0.010263052587682467,0.010527166167141423,-9.771281741484184e-05,-3.432036237527989e-05,6.33900092890308e-05,0.016875588481957592
agent,carry_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,1,86,0.01117135422065058,0.011561848813199247,-0.0013718326671079693,-0.0013036169456867484,6.812298893001925e-05,0.034528526390448316
agent,carry_dispersion,2019,2019-2025,2019-03-29T00:00:00+00:00,2,44,0.011722954150064527,0.012097518684442178,0.0003668123644514257,0.0004381320050368882,7.13310185962753e-05,0.007921648556011645
agent,carry_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,0,70,0.0034314329087971667,0.003505917582470455,-0.0017124902032459003,-0.001622014874993741,9.031581218221159e-05,0.03595935470816413
agent,carry_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,1,65,0.0035062933093769617,0.004754593515388679,-0.00026338981743346564,-0.00017550551774710293,8.786571667846093e-05,0.03160375073062362
agent,carry_dispersion,2020,2019-2025,2020-03-30T00:00:00+01:00,2,45,0.006610642401472193,0.009718984570744164,-0.00022556425360068384,-0.00015273089033413946,7.289806389991328e-05,0.028843175206924945
agent,carry_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,0,86,0.003473135377728475,0.003653604853806826,0.0006664227610670764,0.0007542325040979601,8.78756264703357e-05,0.00918847395838185
agent,carry_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,1,45,0.0036769576062869115,0.0037298929246342752,-0.0006543351216423267,-0.0005608920159611039,9.342087462984108e-05,0.04058555322096659
agent,carry_dispersion,2021,2019-2025,2021-03-31T00:00:00+01:00,2,47,0.004081744034271706,0.00486240883582616,-0.0015234330453637141,-0.0014401275849289094,8.312214073449031e-05,0.02982999751643796
agent,carry_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,0,65,0.006230226305999661,0.008492604769633549,-0.001708637621372303,-0.0016031599337441513,0.00010517686460898668,0.08041208850227577
agent,carry_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,1,66,0.009328928303642679,0.01191884656845954,0.0018155581985326076,0.0019058960097889553,9.04295523535949e-05,0.013320056387547151
agent,carry_dispersion,2022,2019-2025,2022-03-31T00:00:00+01:00,2,46,0.012130006199910113,0.01350253636480008,0.001305148487202365,0.0013917723933466594,8.658045306950501e-05,0.03239492329226289
agent,carry_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,0,55,0.011195601050965153,0.012106792297044809,-0.001174908169414309,-0.0011128058935183198,6.203559112018428e-05,0.02625130449379818
agent,carry_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,1,80,0.012208750278136846,0.012318228566777518,0.00024172704554069587,0.00030596638625339176,6.428604700859831e-05,0.008686427721723133
agent,carry_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,2,43,0.0124182946045874,0.013029874393509087,0.0003183869265142975,0.0003859413511206262,6.760546880602449e-05,0.01426122578752243
agent,carry_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0,67,0.011805362591916719,0.012317154242886466,0.0013912499628810347,0.0014840741789273549,9.305568642529074e-05,0.02257326810380241
agent,carry_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,1,46,0.012341427783919105,0.01283794517223524,0.001521434551040077,0.0016008495773649784,7.949723160953435e-05,0.0248466672440433
agent,carry_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,2,66,0.012974223774044611,0.01321692633754353,-0.0006299862975479361,-0.0005454085222340328,8.458653630627133e-05,0.02257803879108419
agent,carry_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,0,48,0.01358222720126827,0.013855731518717048,0.001304026020009711,0.001382221533895658,7.82579207771791e-05,0.01002631298023559
agent,carry_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,1,62,0.01394341755835994,0.01413381559547564,0.0021198251102165317,0.0021991169070633447,7.955728982008678e-05,0.00965282689216986
agent,carry_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,2,64,0.014148010184195429,0.014312367606646257,-0.00040456190414418016,-0.0003256605416015764,7.890433573613001e-05,0.01570621860375453
agent,trend_reversal_proxy,2009,2009-2018,2009-04-03T00:00:00+01:00,0,59,-0.39404842326599765,-0.12166959370361007,-0.0013543245290897924,-0.0012378534407653315,0.00011638659688629582,0.07529279607720585
agent,trend_reversal_proxy,2009,2009-2018,2009-04-03T00:00:00+01:00,1,59,-0.12031903590323247,-0.011047073934272013,-0.0004823015211776831,-0.00037683106867462393,0.00010541103667197481,0.10990048554493762
agent,trend_reversal_proxy,2009,2009-2018,2009-04-03T00:00:00+01:00,2,58,-0.009505531957229649,0.25291496506539163,-0.0004579630255710653,-0.0003481947815842075,0.00010956355258075103,0.09654743477172328
agent,trend_reversal_proxy,2010,2009-2018,2010-03-31T00:00:00+01:00,0,60,-0.36313573587400316,-0.13438260603310276,0.0031450990232241394,0.003232197935725539,8.74724724722715e-05,0.02005183968853588
agent,trend_reversal_proxy,2010,2009-2018,2010-03-31T00:00:00+01:00,1,59,-0.13096011022591802,0.031941249967134086,-0.003003034686837929,-0.0029188449267320248,8.3804037713595e-05,0.04828832400606134
agent,trend_reversal_proxy,2010,2009-2018,2010-03-31T00:00:00+01:00,2,59,0.03329146719864624,0.35801654794924986,0.0014711406129410604,0.0015577557341765454,8.677133031521835e-05,0.04117090952210748
agent,trend_reversal_proxy,2011,2009-2018,2011-03-31T00:00:00+01:00,0,59,-0.4752551998923262,-0.27910247990832715,0.00018900738464178732,0.00026092342835186416,7.200802222132366e-05,0.03051295858362213
agent,trend_reversal_proxy,2011,2009-2018,2011-03-31T00:00:00+01:00,1,59,-0.277296741586976,-0.061651200192689985,-0.0002766179057831906,-0.0002005180533906338,7.606389653946197e-05,0.024531394680708037
agent,trend_reversal_proxy,2011,2009-2018,2011-03-31T00:00:00+01:00,2,58,-0.06075886444476737,0.19222665300357022,0.004028254363434485,0.004113351885935393,8.549148333404343e-05,0.01839336968920374
agent,trend_reversal_proxy,2012,2009-2018,2012-03-29T00:00:00+01:00,0,60,-0.4916825686426574,-0.26068050267925613,0.0021666725122983133,0.002276137358724516,0.00010991417050659068,0.017476449307215
agent,trend_reversal_proxy,2012,2009-2018,2012-03-29T00:00:00+01:00,1,59,-0.25973302602669407,-0.026140601908754647,0.0018541561347656663,0.0019730929318019365,0.00011937202127677207,0.04092939070469345
agent,trend_reversal_proxy,2012,2009-2018,2012-03-29T00:00:00+01:00,2,59,-0.02121071334860214,0.38013605324294797,0.00123303089335723,0.0013527204255084353,0.00011939894904911242,0.024381896348141165
agent,trend_reversal_proxy,2013,2009-2018,2013-04-01T00:00:00+01:00,0,59,-0.4157945390201736,-0.15306353504036405,0.0045097247339412954,0.004622927643295796,0.00011397757743353236,0.012964576809270476
agent,trend_reversal_proxy,2013,2009-2018,2013-04-01T00:00:00+01:00,1,59,-0.14435691129864328,-0.03198720271922431,0.00031035006323781617,0.00043822148708689196,0.00012798752253008396,0.035810923483548966
agent,trend_reversal_proxy,2013,2009-2018,2013-04-01T00:00:00+01:00,2,59,-0.02817403634103108,0.3068812673032833,0.0016008198856688198,0.001725385348473123,0.00012509711995125668,0.043095115242765936
agent,trend_reversal_proxy,2014,2009-2018,2014-03-31T00:00:00+01:00,0,60,-0.3461244046525027,-0.04993799999315617,0.00014532514586099038,0.00026881388963488563,0.00012347487018166492,0.02364288679208121
agent,trend_reversal_proxy,2014,2009-2018,2014-03-31T00:00:00+01:00,1,60,-0.04985831838971761,0.07133958935323308,0.00021757875078509396,0.0003355979572056997,0.00011807901704731746,0.03358947276106421
agent,trend_reversal_proxy,2014,2009-2018,2014-03-31T00:00:00+01:00,2,59,0.07697522415377635,0.28980166278654196,9.215404359122798e-05,0.00021559563416608261,0.00012328419813305218,0.029149630090299663
agent,trend_reversal_proxy,2015,2009-2018,2015-03-31T00:00:00+01:00,0,60,-0.34821029004244064,-0.0960970987843592,-0.002250557947373109,-0.0021246436160352413,0.00012527229158009433,0.08136924188401087
agent,trend_reversal_proxy,2015,2009-2018,2015-03-31T00:00:00+01:00,1,60,-0.08570182530230824,0.20527812734327347,0.001084656899115939,0.001198892765746435,0.00011410718391082079,0.07006964182758188
agent,trend_reversal_proxy,2015,2009-2018,2015-03-31T00:00:00+01:00,2,59,0.2058052105318693,0.458032485092802,-0.002910136739849521,-0.002790191148693014,0.00011940513103877555,0.048781032567116855
agent,trend_reversal_proxy,2016,2009-2018,2016-03-30T00:00:00+01:00,0,60,-0.3799443589865655,-0.11172773647502796,0.0010983058333153626,0.0011652367446774925,6.703348077938745e-05,0.02843293333750226
agent,trend_reversal_proxy,2016,2009-2018,2016-03-30T00:00:00+01:00,1,59,-0.10891795596557662,0.009179880095675875,0.00031887264105065016,0.000392417818959707,7.346832095103384e-05,0.032318642773892785
agent,trend_reversal_proxy,2016,2009-2018,2016-03-30T00:00:00+01:00,2,59,0.010779410433468138,0.1596412358655748,-0.001433656056557867,-0.001364189573988018,6.936154750748129e-05,0.028322540355681707
agent,trend_reversal_proxy,2017,2009-2018,2017-03-30T00:00:00+01:00,0,59,-0.3675115839552975,-0.17978922447639456,0.0006211260953543907,0.0007074467611458916,8.638001974727635e-05,0.013443628721067656
agent,trend_reversal_proxy,2017,2009-2018,2017-03-30T00:00:00+01:00,1,59,-0.17889274053668355,-0.0889765827519555,-0.0012419087595140171,-0.0011590160644841005,8.279266488235367e-05,0.0234938538309274
agent,trend_reversal_proxy,2017,2009-2018,2017-03-30T00:00:00+01:00,2,58,-0.08339976529439151,0.18337089720374905,-0.0003567170679624919,-0.0002697982858958082,8.684849142144686e-05,0.023983891556464153
agent,trend_reversal_proxy,2018,2009-2018,2018-03-29T00:00:00+01:00,0,60,-0.3411332681648996,-0.13459484216105574,0.0015123601126193257,0.0016232046608182977,0.00011111252637886862,0.013075476603301708
agent,trend_reversal_proxy,2018,2009-2018,2018-03-29T00:00:00+01:00,1,60,-0.1314231659843661,0.013466022252828383,0.004271705567230498,0.004382798521100446,0.00011166067106839998,0.017042348389222015
agent,trend_reversal_proxy,2018,2009-2018,2018-03-29T00:00:00+01:00,2,59,0.013662882394840654,0.2834310924267342,-0.0009045971467208589,-0.0007790907177498763,0.0001255500754724892,0.03416749593193737
agent,trend_reversal_proxy,2019,2019-2025,2019-03-29T00:00:00+00:00,0,60,-0.4851882543293251,-0.13126732854965228,-0.0009859148614949104,-0.0009222485436082887,6.362410369508393e-05,0.03641353083562158
agent,trend_reversal_proxy,2019,2019-2025,2019-03-29T00:00:00+00:00,1,59,-0.12902178697314526,-0.013753849832546416,-4.213302950618925e-05,2.9541488920936388e-05,7.165066011867963e-05,0.023547460559797524
agent,trend_reversal_proxy,2019,2019-2025,2019-03-29T00:00:00+00:00,2,59,-0.012889329301621158,0.46893766262629055,-0.0007608023752673774,-0.0006930281649370958,6.771232446413749e-05,0.009388508983248884
agent,trend_reversal_proxy,2020,2019-2025,2020-03-30T00:00:00+01:00,0,60,-0.3158219056748973,-0.13471374129801575,-0.00035920745716029346,-0.0002829855580867088,7.625579453654977e-05,0.027223094534547174
agent,trend_reversal_proxy,2020,2019-2025,2020-03-30T00:00:00+01:00,1,60,-0.13015153836047177,0.0882082316946738,-0.0020531753851296417,-0.0019667713274769123,8.624564318408821e-05,0.03735573564148608
agent,trend_reversal_proxy,2020,2019-2025,2020-03-30T00:00:00+01:00,2,60,0.08908873620510013,0.32768956483438505,-4.003455391704797e-05,5.272705276095693e-05,9.272841748520982e-05,0.033243528346860854
agent,trend_reversal_proxy,2021,2019-2025,2021-03-31T00:00:00+01:00,0,60,-0.38184128867422756,-0.022523679350652186,0.0006158265260689894,0.0007046485911965034,8.890492864723742e-05,0.009160909340217339
agent,trend_reversal_proxy,2021,2019-2025,2021-03-31T00:00:00+01:00,1,59,-0.01535307094102269,0.12574549325148246,0.00037503267300841427,0.0004569548239745588,8.193719391196561e-05,0.008137386192704448
agent,trend_reversal_proxy,2021,2019-2025,2021-03-31T00:00:00+01:00,2,59,0.12751777784197713,0.4344032135566832,-0.001742552464845194,-0.001649176134640221,9.321006253682282e-05,0.05065776598058166
agent,trend_reversal_proxy,2022,2019-2025,2022-03-31T00:00:00+01:00,0,59,-0.28532701532426075,-0.036955439531731124,-0.0018641340076981127,-0.0017599536350578317,0.00010390502878213362,0.061106854778860575
agent,trend_reversal_proxy,2022,2019-2025,2022-03-31T00:00:00+01:00,1,59,-0.03500772397989834,0.11454750778463717,0.0010907301254969753,0.0011817047879756984,9.09938390326981e-05,0.03640114696751272
agent,trend_reversal_proxy,2022,2019-2025,2022-03-31T00:00:00+01:00,2,59,0.11458621490059602,0.4740659831634752,0.0019395433080530218,0.002029185644482939,8.963583550921282e-05,0.031239048180239072
agent,trend_reversal_proxy,2023,2019-2025,2023-03-30T00:00:00+01:00,0,60,-0.44282793414154314,-0.053834624429016466,0.00012609861546929193,0.00019316659933053752,6.712205864472865e-05,0.011913668304267828
agent,trend_reversal_proxy,2023,2019-2025,2023-03-30T00:00:00+01:00,1,59,-0.05351687558727302,0.05820611487807117,-0.00030120295862792057,-0.00023943078958581118,6.173137808332326e-05,0.009235028227647374
agent,trend_reversal_proxy,2023,2019-2025,2023-03-30T00:00:00+01:00,2,59,0.06087047390848755,0.26206775823028106,-0.00036247610514452143,-0.0002982222799884526,6.427799331114001e-05,0.025292913730050007
agent,trend_reversal_proxy,2024,2019-2025,2024-03-28T00:00:00+00:00,0,60,-0.4031696395560294,-0.11850612625854841,-0.00025142461807233884,-0.0001668133921460988,8.461288705052691e-05,0.02346700092799945
agent,trend_reversal_proxy,2024,2019-2025,2024-03-28T00:00:00+00:00,1,60,-0.1182106174461122,0.0360349881002907,0.002028414893657795,0.002117023746207825,8.888640342278737e-05,0.023228083028121963
agent,trend_reversal_proxy,2024,2019-2025,2024-03-28T00:00:00+00:00,2,59,0.04632763635286599,0.3091200849508284,0.0002542580455522329,0.0003400418107757972,8.583656970081544e-05,0.022776291169915686
agent,trend_reversal_proxy,2025,2019-2025,2025-04-01T00:00:00+01:00,0,58,-0.42005892153827223,-0.21378928143855438,0.0003900015389624519,0.0004668523975381954,7.686123120984535e-05,0.007320658332900551
agent,trend_reversal_proxy,2025,2019-2025,2025-04-01T00:00:00+01:00,1,58,-0.20959751672357757,0.0025491115324278732,0.00035063522400164917,0.0004293366920806503,7.871870061421198e-05,0.0176271026244338
agent,trend_reversal_proxy,2025,2019-2025,2025-04-01T00:00:00+01:00,2,58,0.007056763926247841,0.3356613532349312,0.0021581639944266494,0.0022391489655952594,8.129609668046503e-05,0.01099941630139202
agent,decision_gross_exposure,2009,2009-2018,2009-04-03T00:00:00+01:00,0,59,0.0,2.151972482394702,-0.0037302934811155332,-0.0036424981631217198,8.73921778337502e-05,0.10966963325000625
agent,decision_gross_exposure,2009,2009-2018,2009-04-03T00:00:00+01:00,1,59,2.1877566809951765,3.2510449243856034,0.002289364892995591,0.0024009177294544793,0.00011171316318407067,0.08252002380571095
agent,decision_gross_exposure,2009,2009-2018,2009-04-03T00:00:00+01:00,2,58,3.266141276836594,5.229278254750745,-0.000860482857755624,-0.0007277316862495567,0.000132647091544312,0.08943043217550173
agent,decision_gross_exposure,2010,2009-2018,2010-03-31T00:00:00+01:00,0,60,0.0,1.3440996671706404,0.0009369209038290085,0.0010063832165450395,6.956031041151078e-05,0.03617308655817724
agent,decision_gross_exposure,2010,2009-2018,2010-03-31T00:00:00+01:00,1,59,1.3499851518153965,1.952561583510792,-0.0016688644917966329,-0.0015855427538001244,8.321140187904744e-05,0.03961641938867683
agent,decision_gross_exposure,2010,2009-2018,2010-03-31T00:00:00+01:00,2,59,1.9576528194836,4.7753191070834236,0.0023825752850812542,0.0024879939536315934,0.00010557972417765816,0.03344832579748385
agent,decision_gross_exposure,2011,2009-2018,2011-03-31T00:00:00+01:00,0,59,0.0,1.0959465950091107,-0.0008406636592925665,-0.0007767555045339617,6.384048861945352e-05,0.03054614444474777
agent,decision_gross_exposure,2011,2009-2018,2011-03-31T00:00:00+01:00,1,59,1.0971915827902206,1.8235417116602979,0.0013414245839020317,0.0014266260854716223,8.537269514326621e-05,0.025888934063871303
agent,decision_gross_exposure,2011,2009-2018,2011-03-31T00:00:00+01:00,2,58,1.8446454976666553,3.6986995955523954,0.0034297385824120495,0.003513723486752472,8.433054134931734e-05,0.01697866642346158
agent,decision_gross_exposure,2012,2009-2018,2012-03-29T00:00:00+01:00,0,60,0.0,1.8704885431806348,0.0025604090281996215,0.0026700348326604856,0.00011007808726420826,0.023142789694725763
agent,decision_gross_exposure,2012,2009-2018,2012-03-29T00:00:00+01:00,1,59,1.8837329006915944,2.808387056541533,0.00046788241300704396,0.0005720193765428346,0.00010413363544723,0.02555999944860783
agent,decision_gross_exposure,2012,2009-2018,2012-03-29T00:00:00+01:00,2,59,2.8754677966139885,5.082096552607102,0.0022188945989450306,0.0023532202784597705,0.00013447063987090778,0.03398890754913111
agent,decision_gross_exposure,2013,2009-2018,2013-04-01T00:00:00+01:00,0,59,0.0,1.9104604549993278,0.0012290725732801383,0.0013207537384362698,9.200806269427881e-05,0.024960896301544175
agent,decision_gross_exposure,2013,2009-2018,2013-04-01T00:00:00+01:00,1,59,1.9404379778185914,3.243297116570898,0.005215840692157814,0.005332659807202344,0.00011747108590308955,0.032220331873015436
agent,decision_gross_exposure,2013,2009-2018,2013-04-01T00:00:00+01:00,2,59,3.2506624535557456,5.232391069253196,-2.4018582590022353e-05,0.00013312093321719699,0.00015758307131750462,0.03468938736102577
agent,decision_gross_exposure,2014,2009-2018,2014-03-31T00:00:00+01:00,0,60,0.0,2.120838146063198,-0.00015445488375073743,-5.5758928939971424e-05,9.867099931724109e-05,0.028244868414048645
agent,decision_gross_exposure,2014,2009-2018,2014-03-31T00:00:00+01:00,1,60,2.1223026831343024,3.2830587795109487,-0.0008220353454842112,-0.0006932759951383011,0.00012856615456863777,0.01625890441341016
agent,decision_gross_exposure,2014,2009-2018,2014-03-31T00:00:00+01:00,2,59,3.2936809210191296,5.113328093693104,0.001454249764826177,0.0015919821808632268,0.0001378435879734964,0.04209395557404876
agent,decision_gross_exposure,2015,2009-2018,2015-03-31T00:00:00+01:00,0,60,0.0,2.17891889559806,0.0007061090879336549,0.0007930010842445732,8.694364788220246e-05,0.028017339773868652
agent,decision_gross_exposure,2015,2009-2018,2015-03-31T00:00:00+01:00,1,60,2.208567772805014,3.7805218332121338,-0.00022279239651011798,-0.00010645612593926565,0.00011632358057225957,0.08280989990816084
agent,decision_gross_exposure,2015,2009-2018,2015-03-31T00:00:00+01:00,2,59,3.7964921186129335,5.855710709295478,-0.004587307322575663,-0.004429814004890419,0.00015612945005889732,0.09008100954633375
agent,decision_gross_exposure,2016,2009-2018,2016-03-30T00:00:00+01:00,0,60,0.0,1.2840057458395928,-0.0015869464039623582,-0.0015237531814870859,6.308430802620229e-05,0.02425713123370875
agent,decision_gross_exposure,2016,2009-2018,2016-03-30T00:00:00+01:00,1,59,1.2978221050005845,1.8665089389905667,-0.0005421274767222888,-0.0004756024469815317,6.6438262922864e-05,0.03126165116962593
agent,decision_gross_exposure,2016,2009-2018,2016-03-30T00:00:00+01:00,2,59,1.8717688280163134,3.2929543656663127,0.0021581090482771606,0.002238396718561266,8.04077134202462e-05,0.03362611037058602
agent,decision_gross_exposure,2017,2009-2018,2017-03-30T00:00:00+01:00,0,59,0.0,1.681839279470962,-0.0002714020466547859,-0.00019476591838404265,7.659809114827374e-05,0.021060809970815872
agent,decision_gross_exposure,2017,2009-2018,2017-03-30T00:00:00+01:00,1,59,1.687191625326839,2.0932440232396976,-0.00043584671202128605,-0.0003482071761807419,8.758914891883964e-05,0.020632648591876832
agent,decision_gross_exposure,2017,2009-2018,2017-03-30T00:00:00+01:00,2,58,2.0935150133184917,4.004753922823131,-0.0002687601787130045,-0.00017681856723429195,9.191989192469653e-05,0.019145915959375166
agent,decision_gross_exposure,2018,2009-2018,2018-03-29T00:00:00+01:00,0,60,0.0,2.1926243539859303,0.00029975306229255635,0.0003977526945764155,9.808552024003931e-05,0.020378784435218702
agent,decision_gross_exposure,2018,2009-2018,2018-03-29T00:00:00+01:00,1,60,2.2120169682594475,3.032494819944324,0.0014192889651455647,0.001527634896070863,0.00010851177546651826,0.015954804578139716
agent,decision_gross_exposure,2018,2009-2018,2018-03-29T00:00:00+01:00,2,59,3.073967202363673,5.18355086297878,0.0032293252116639224,0.003370687849644833,0.000142000145039314,0.027846379978546144
agent,decision_gross_exposure,2019,2019-2025,2019-03-29T00:00:00+00:00,0,60,0.0,1.4627767614470137,-0.00010319373747465066,-4.03540760552677e-05,6.281640773473385e-05,0.0175781775061179
agent,decision_gross_exposure,2019,2019-2025,2019-03-29T00:00:00+00:00,1,59,1.4785930119653665,1.877491088181093,-0.0006378205830044232,-0.0005722294761531671,6.556770697324461e-05,0.026396269344565498
agent,decision_gross_exposure,2019,2019-2025,2019-03-29T00:00:00+00:00,2,59,1.8853787448774881,2.8723276110366887,-0.001062797320772797,-0.000988099031272844,7.461666333196243e-05,0.025694296804755826
agent,decision_gross_exposure,2020,2019-2025,2020-03-30T00:00:00+01:00,0,60,0.0,1.6873822209223317,0.00041665978483379636,0.0004828228740436131,6.620762514227991e-05,0.032231520874346976
agent,decision_gross_exposure,2020,2019-2025,2020-03-30T00:00:00+01:00,1,60,1.6909110833301189,2.2493220861604635,-0.002666316245123955,-0.002581876749772715,8.418407100979997e-05,0.03157288628354985
agent,decision_gross_exposure,2020,2019-2025,2020-03-30T00:00:00+01:00,2,60,2.269942312811428,3.45619278400285,-0.00020276093591682504,-9.797595707356147e-05,0.00010483815905376793,0.03401795136499729
agent,decision_gross_exposure,2021,2019-2025,2021-03-31T00:00:00+01:00,0,60,0.0,1.642598677410638,0.0011620618825320284,0.0012398339405755377,7.789345699307346e-05,0.011369834481756077
agent,decision_gross_exposure,2021,2019-2025,2021-03-31T00:00:00+01:00,1,59,1.6559755354582488,2.170169185823723,3.333549741902771e-06,9.328473258266151e-05,8.996093863797092e-05,0.020924879013508396
agent,decision_gross_exposure,2021,2019-2025,2021-03-31T00:00:00+01:00,2,59,2.174781715750837,3.384704115832807,-0.0019263469244224516,-0.0018297623307524265,9.638442457776394e-05,0.035623908609060354
agent,decision_gross_exposure,2022,2019-2025,2022-03-31T00:00:00+01:00,0,59,0.0,1.9615590042275506,0.0002172010629980794,0.00029006376420468154,7.290025784046084e-05,0.037937054165300986
agent,decision_gross_exposure,2022,2019-2025,2022-03-31T00:00:00+01:00,1,59,1.9648985019428815,2.5126530346401994,5.8404319840342726e-05,0.0001586409769525412,0.00010002570107297316,0.040839955378939974
agent,decision_gross_exposure,2022,2019-2025,2022-03-31T00:00:00+01:00,2,59,2.5155027339424163,5.117899480516008,0.0008905340430134625,0.0010022320562435834,0.00011160874441061055,0.049970040382371406
agent,decision_gross_exposure,2023,2019-2025,2023-03-30T00:00:00+01:00,0,60,0.0,1.3906677941053025,-0.00038117007669316393,-0.000323719790969833,5.743402665800501e-05,0.01888372587519199
agent,decision_gross_exposure,2023,2019-2025,2023-03-30T00:00:00+01:00,1,59,1.3934432909435028,1.7175152574022134,0.00042937824380687715,0.0004927242152402486,6.338871449769946e-05,0.013899651486406197
agent,decision_gross_exposure,2023,2019-2025,2023-03-30T00:00:00+01:00,2,59,1.7207725883709561,2.4812018968619904,-0.0005771908409734318,-0.0005047301082378641,7.247289281546583e-05,0.013540096331368306
agent,decision_gross_exposure,2024,2019-2025,2024-03-28T00:00:00+00:00,0,60,0.0,1.7735368387601738,-1.83855604499349e-05,6.124539068720038e-05,7.963855167846994e-05,0.028612402663699823
agent,decision_gross_exposure,2024,2019-2025,2024-03-28T00:00:00+00:00,1,60,1.7743710354532498,2.2217686901218943,0.000527812631496259,0.0006104300156916895,8.270793971263391e-05,0.024548766401755264
agent,decision_gross_exposure,2024,2019-2025,2024-03-28T00:00:00+00:00,2,59,2.2227877591491563,4.030567286108508,0.0015433053722021973,0.0016402468423176648,9.717839927594466e-05,0.01620061139771194
agent,decision_gross_exposure,2025,2019-2025,2025-04-01T00:00:00+01:00,0,58,0.0,1.4607069573139748,0.0005184116190128392,0.0005885404464485351,7.016740479972672e-05,0.012991695584861285
agent,decision_gross_exposure,2025,2019-2025,2025-04-01T00:00:00+01:00,1,58,1.4615507987268679,1.799492663737317,3.0484969145609584e-05,0.00010142482040455581,7.093945238188784e-05,0.01148689250644541
agent,decision_gross_exposure,2025,2019-2025,2025-04-01T00:00:00+01:00,2,58,1.8132127952335884,3.2642818561548155,0.002349904169232302,0.002445372788361015,9.57691713229078e-05,0.011468589167419677
agent,decision_turnover,2009,2009-2018,2009-04-03T00:00:00+01:00,0,59,0.185932207852602,0.4672316759824753,0.005921165438211602,0.006009385339054731,8.897734218268297e-05,0.08988226609833097
