policy,candidate,fold,era,first_timestamp,high_minus_low_next_net_return,high_minus_low_next_gross_return,high_minus_low_next_cost_ratio,high_minus_low_next_drawdown_change,rank_association_next_net_return,rank_association_next_gross_return,rank_association_next_cost_ratio,rank_association_next_drawdown_change
agent,cross_sectional_return_dispersion,2023,2019-2025,2023-03-30T00:00:00+01:00,-0.0004980724894766062,-0.0004923237158661082,5.776700177889958e-06,0.012533890836860032,-0.06316753712248478,-0.06256323615932693,0.14184794808969614,0.4013843602841996
agent,cross_sectional_return_dispersion,2024,2019-2025,2024-03-28T00:00:00+00:00,0.000955539728845574,0.0009490466218504344,-6.387731091401602e-06,0.001429160797595537,0.025503734856568955,0.026514343104638755,-0.07389785114974996,0.008908899858403034
agent,cross_sectional_return_dispersion,2025,2019-2025,2025-04-01T00:00:00+01:00,-0.0013293296854110935,-0.0013377492426463382,-8.70634525486278e-06,-0.001793808860959041,-0.027605569634670687,-0.029006520686807705,-0.21227825393661548,-0.025086956100677713
agent,momentum_dispersion,2009,2009-2018,2009-04-03T00:00:00+01:00,0.0063994909661502265,0.006402979150230095,4.723523617700131e-06,-0.03613038199265135,0.07432313449262602,0.07498128989654414,0.07189962579793088,-0.2556818901474126
agent,momentum_dispersion,2010,2009-2018,2010-03-31T00:00:00+01:00,-0.0019048042107547671,-0.0019085408786050165,-3.917860081622564e-06,0.004274949437912661,-0.010444405907254699,-0.009246443082403032,0.01053803000013831,0.00648593103414558
agent,momentum_dispersion,2011,2009-2018,2011-03-31T00:00:00+01:00,-0.00014735874514946188,-0.00016547106225170416,-1.818026218606788e-05,0.0009959896990342255,-0.025956416464891045,-0.025943209333039844,-0.14363196125907993,-0.009984999117056859
agent,momentum_dispersion,2012,2009-2018,2012-03-29T00:00:00+01:00,-0.0005615065249758608,-0.0005738289645479374,-1.2101830790064319e-05,0.0011080404416758671,0.03349082749867278,0.034007887829825445,-0.0429851616451881,-0.06536692442221133
agent,momentum_dispersion,2013,2009-2018,2013-04-01T00:00:00+01:00,-0.0015573740199422816,-0.0015942200019953918,-3.756669138900235e-05,-0.015553780590874068,-0.03129706895656239,-0.032251432627551466,-0.2859801596232753,-0.14892205601188724
agent,momentum_dispersion,2014,2009-2018,2014-03-31T00:00:00+01:00,0.0007565038413528426,0.0007682161465196899,1.1932960905905498e-05,0.017150545356448808,-0.0011382420019668152,4.393948904651309e-05,0.138790199401586,0.3096795658204019
agent,momentum_dispersion,2015,2009-2018,2015-03-31T00:00:00+01:00,0.002971442472900916,0.0029790778474818366,8.062248422981938e-06,0.0018134735211440128,-0.018575942083568723,-0.018469231895884335,0.1443119285250978,0.0657055885534286
agent,momentum_dispersion,2016,2009-2018,2016-03-30T00:00:00+01:00,0.0008111212936939599,0.0008163340031713557,5.1813031594865586e-06,0.014522255455832418,0.0528390974211882,0.052336931832085196,0.04852387786737083,0.08846629295689767
agent,momentum_dispersion,2017,2009-2018,2017-03-30T00:00:00+01:00,0.001173613290006101,0.0011594309751955594,-1.4035635172814678e-05,-0.008864430986942751,0.09856042262821925,0.09817961699317632,-0.14191943649570768,-0.25968382421070807
