scope,feature,fold_count,mean_standardized_coefficient,sign,mean_absolute_magnitude,positive_fold_fraction,negative_fold_fraction
era:2009-2018,xz_carry_lag_30,10,0.0025904976888953836,positive,0.0025978893421761628,0.8,0.2
era:2009-2018,log_return_lag_29,10,0.000950604441312429,positive,0.0012721551497224938,0.9,0.1
era:2009-2018,volatility_lag_29,10,9.017811719505014e-05,positive,0.0003120822159063506,0.7,0.3
era:2009-2018,sma20_ratio_lag_29,10,-0.006783425203368916,negative,0.007999603201431579,0.1,0.9
era:2009-2018,mom24_lag_29,10,-0.00023342435444658052,negative,0.00023342435444658052,0.0,1.0
era:2009-2018,xz_mom24_lag_29,10,0.0001907572207927079,positive,0.0001907572207927079,1.0,0.0
era:2009-2018,xr_mom24_lag_29,10,0.00011473498290016657,positive,0.0001220709413505034,0.9,0.1
era:2009-2018,carry_annual_lag_29,10,0.0035541837477779436,positive,0.003665619810238753,0.9,0.1
era:2009-2018,xz_carry_lag_29,10,0.00313518542780612,positive,0.00313518542780612,1.0,0.0
era:2009-2018,log_return_lag_28,10,-0.0022515048659536674,negative,0.0025299410754893448,0.1,0.9
era:2009-2018,volatility_lag_28,10,0.0003291485129999688,positive,0.00034784405706623876,0.9,0.1
era:2009-2018,sma20_ratio_lag_28,10,0.009633336860374351,positive,0.009633336860374351,1.0,0.0
era:2009-2018,mom24_lag_28,10,1.203418357897354e-05,positive,6.221013867610164e-05,0.3,0.7
era:2009-2018,xz_mom24_lag_28,10,-0.00023560919968130303,negative,0.00023650720153583913,0.1,0.9
era:2009-2018,xr_mom24_lag_28,10,-0.00014466423914928165,negative,0.00019124805558290366,0.1,0.9
era:2009-2018,carry_annual_lag_28,10,-0.0024061557020053892,negative,0.0024061557020053892,0.0,1.0
era:2009-2018,xz_carry_lag_28,10,-0.0036716491794473198,negative,0.0036716491794473198,0.0,1.0
era:2009-2018,log_return_lag_27,10,0.0017172900572381723,positive,0.0017172900572381723,1.0,0.0
era:2009-2018,volatility_lag_27,10,-0.0001355434668901677,negative,0.00019508957657859174,0.3,0.7
era:2009-2018,sma20_ratio_lag_27,10,-0.003094154879018961,negative,0.003094154879018961,0.0,1.0
era:2009-2018,mom24_lag_27,10,4.61453511786041e-07,positive,5.805023661037364e-05,0.3,0.7
era:2009-2018,xz_mom24_lag_27,10,7.654855560399445e-05,positive,9.42934649855188e-05,0.8,0.2
era:2009-2018,xr_mom24_lag_27,10,3.7731996001637355e-05,positive,3.840581590054354e-05,0.9,0.1
era:2009-2018,carry_annual_lag_27,10,0.0004021713343865807,positive,0.0015107754701764325,0.8,0.2
era:2009-2018,xz_carry_lag_27,10,0.005039751694662548,positive,0.005039751694662548,1.0,0.0
era:2009-2018,log_return_lag_26,10,0.00024910143615141,positive,0.0002699329235243772,0.9,0.1
era:2009-2018,volatility_lag_26,10,0.00030812646385013277,positive,0.00030812646385013277,1.0,0.0
era:2009-2018,sma20_ratio_lag_26,10,-0.003637997086963568,negative,0.003746227310715464,0.1,0.9
era:2009-2018,mom24_lag_26,10,4.464824724716229e-05,positive,0.00012129249879126998,0.4,0.6
era:2009-2018,xz_mom24_lag_26,10,-0.00016676868358396046,negative,0.00025477805059368055,0.5,0.5
era:2009-2018,xr_mom24_lag_26,10,1.2693521490628385e-05,positive,6.456277900965864e-05,0.5,0.5
era:2009-2018,carry_annual_lag_26,10,0.0001076200568645999,positive,0.0017158129512912183,0.5,0.5
era:2009-2018,xz_carry_lag_26,10,0.0034784020817515402,positive,0.0034784020817515402,1.0,0.0
era:2009-2018,log_return_lag_25,10,-0.0015612896286894412,negative,0.00184725763205974,0.1,0.9
era:2009-2018,volatility_lag_25,10,0.00011413714018843413,positive,0.00018861512712202506,0.7,0.3
era:2009-2018,sma20_ratio_lag_25,10,0.0021196128136513987,positive,0.0034037705737217467,0.9,0.1
era:2009-2018,mom24_lag_25,10,-0.00016845119849448657,negative,0.0002828228831335911,0.5,0.5
era:2009-2018,xz_mom24_lag_25,10,0.0005057158408689875,positive,0.0005057158408689875,1.0,0.0
era:2009-2018,xr_mom24_lag_25,10,-0.00019725900202594232,negative,0.00019725900202594232,0.0,1.0
era:2009-2018,carry_annual_lag_25,10,-0.0010566152307993452,negative,0.0012075049522522548,0.1,0.9
era:2009-2018,xz_carry_lag_25,10,-0.004017278204216137,negative,0.004017278204216137,0.0,1.0
era:2009-2018,log_return_lag_24,10,-0.0011322282132392575,negative,0.0011322282132392575,0.0,1.0
era:2009-2018,volatility_lag_24,10,-0.000689383112340135,negative,0.0007446266365128029,0.1,0.9
era:2009-2018,sma20_ratio_lag_24,10,0.007430428012011096,positive,0.007430428012011096,1.0,0.0
era:2009-2018,mom24_lag_24,10,0.000526690837763507,positive,0.0006225052766079591,0.9,0.1
era:2009-2018,xz_mom24_lag_24,10,-0.00039763955595860015,negative,0.00039763955595860015,0.0,1.0
era:2009-2018,xr_mom24_lag_24,10,0.0001871516354135622,positive,0.0001871516354135622,1.0,0.0
era:2009-2018,carry_annual_lag_24,10,-0.0028437855639519873,negative,0.0028437855639519873,0.0,1.0
era:2009-2018,xz_carry_lag_24,10,0.002802450968995107,positive,0.0030699783899728883,0.6,0.4
era:2009-2018,log_return_lag_23,10,0.0018712138870714836,positive,0.0018712138870714836,1.0,0.0
era:2009-2018,volatility_lag_23,10,-0.00020355656224665809,negative,0.0003215894806201381,0.4,0.6
era:2009-2018,sma20_ratio_lag_23,10,-0.004391693076777265,negative,0.004391693076777265,0.0,1.0
era:2009-2018,mom24_lag_23,10,-3.837005882412244e-06,negative,0.0001852774852860164,0.4,0.6
era:2009-2018,xz_mom24_lag_23,10,-8.976202000515816e-05,negative,0.00017059084916002325,0.4,0.6
era:2009-2018,xr_mom24_lag_23,10,8.262443416716437e-06,positive,6.628227288247386e-05,0.5,0.5
era:2009-2018,carry_annual_lag_23,10,0.0006057213277469752,positive,0.0011296074922495223,0.5,0.5
era:2009-2018,xz_carry_lag_23,10,-0.0017118767140586548,negative,0.0034670993747527253,0.1,0.9
era:2009-2018,log_return_lag_22,10,-5.309212888789013e-05,negative,0.0005330819599037815,0.2,0.8
era:2009-2018,volatility_lag_22,10,8.906312484110697e-05,positive,0.0003993290954679189,0.6,0.4
era:2009-2018,sma20_ratio_lag_22,10,-0.0023453322585311265,negative,0.0023453322585311265,0.0,1.0
era:2009-2018,mom24_lag_22,10,-0.00034556336327381154,negative,0.0003521415655688698,0.1,0.9
era:2009-2018,xz_mom24_lag_22,10,0.00013587769767580793,positive,0.00015654958351793283,0.7,0.3
era:2009-2018,xr_mom24_lag_22,10,0.00017545868839958994,positive,0.00017545868839958994,1.0,0.0
era:2009-2018,carry_annual_lag_22,10,0.0028311228486758077,positive,0.0029366066413089487,0.9,0.1
era:2009-2018,xz_carry_lag_22,10,-0.003036760289425023,negative,0.003268845141411325,0.1,0.9
era:2009-2018,log_return_lag_21,10,-0.0012198528578708577,negative,0.0013035689436604486,0.1,0.9
era:2009-2018,volatility_lag_21,10,0.0007602794521884012,positive,0.0007602794521884012,1.0,0.0
era:2009-2018,sma20_ratio_lag_21,10,0.007736203491179841,positive,0.007736203491179841,1.0,0.0
era:2009-2018,mom24_lag_21,10,0.0005189190559095635,positive,0.0005189190559095635,1.0,0.0
era:2009-2018,xz_mom24_lag_21,10,-0.00017390509918604465,negative,0.00017390509918604465,0.0,1.0
era:2009-2018,xr_mom24_lag_21,10,-9.729111075000304e-05,negative,0.00012438342658585734,0.3,0.7
era:2009-2018,carry_annual_lag_21,10,0.0005202644435198089,positive,0.0027362025816975136,0.9,0.1
era:2009-2018,xz_carry_lag_21,10,-7.231666090646132e-05,negative,0.0016630817077610779,0.1,0.9
era:2009-2018,log_return_lag_20,10,0.0025228680403623195,positive,0.0025228680403623195,1.0,0.0
era:2009-2018,volatility_lag_20,10,3.639063040808146e-05,positive,0.00024893983125542506,0.4,0.6
era:2009-2018,sma20_ratio_lag_20,10,-0.0069931044701079,negative,0.0069931044701079,0.0,1.0
era:2009-2018,mom24_lag_20,10,-0.00024860964800454,negative,0.00033887425755720166,0.1,0.9
era:2009-2018,xz_mom24_lag_20,10,0.0002745676429372983,positive,0.0002745676429372983,1.0,0.0
era:2009-2018,xr_mom24_lag_20,10,-4.745495164006071e-06,negative,7.765120724812275e-05,0.6,0.4
era:2009-2018,carry_annual_lag_20,10,0.0052439507684158785,positive,0.0052439507684158785,1.0,0.0
era:2009-2018,xz_carry_lag_20,10,-0.005543639255754457,negative,0.005543639255754457,0.0,1.0
era:2009-2018,log_return_lag_19,10,-0.0006010023661160002,negative,0.0006010023661160002,0.0,1.0
era:2009-2018,volatility_lag_19,10,0.00043918499985965787,positive,0.00046762729958761044,0.9,0.1
era:2009-2018,sma20_ratio_lag_19,10,-0.0028479273311513694,negative,0.0028479273311513694,0.0,1.0
era:2009-2018,mom24_lag_19,10,-0.00024243638039275907,negative,0.00026058339157891425,0.1,0.9
era:2009-2018,xz_mom24_lag_19,10,-4.9061488033930756e-05,negative,7.940253516238524e-05,0.2,0.8
era:2009-2018,xr_mom24_lag_19,10,-8.703080927117762e-05,negative,0.00013565581101583401,0.2,0.8
era:2009-2018,carry_annual_lag_19,10,-0.0034225558194723622,negative,0.003591905241691517,0.4,0.6
era:2009-2018,xz_carry_lag_19,10,0.0032306838446024147,positive,0.0033446953983457565,0.6,0.4
era:2009-2018,log_return_lag_18,10,-0.0018563386983863992,negative,0.0018563386983863992,0.0,1.0
era:2009-2018,volatility_lag_18,10,-0.0009118888454117763,negative,0.0009118888454117763,0.0,1.0
era:2009-2018,sma20_ratio_lag_18,10,0.006092187964607833,positive,0.006092187964607833,1.0,0.0
era:2009-2018,mom24_lag_18,10,-0.000301901686202538,negative,0.00037342202741756924,0.1,0.9
era:2009-2018,xz_mom24_lag_18,10,-7.96255315792636e-05,negative,0.0001907719429548096,0.6,0.4
era:2009-2018,xr_mom24_lag_18,10,-1.0454297328808122e-05,negative,4.307143051892948e-05,0.4,0.6
era:2009-2018,carry_annual_lag_18,10,0.0022697983310534355,positive,0.0022697983310534355,1.0,0.0
era:2009-2018,xz_carry_lag_18,10,0.0001436201523314893,positive,0.001468777022491632,0.9,0.1
era:2009-2018,log_return_lag_17,10,0.0008040024952469958,positive,0.0008040024952469958,1.0,0.0
era:2009-2018,volatility_lag_17,10,-6.965218853855813e-05,negative,0.00025602431646081446,0.5,0.5
era:2009-2018,sma20_ratio_lag_17,10,0.0012785136309581098,positive,0.0013340964168698315,0.9,0.1
era:2009-2018,mom24_lag_17,10,-0.00010147810923411692,negative,0.00019236239529411714,0.4,0.6
era:2009-2018,xz_mom24_lag_17,10,-0.0002924334345126336,negative,0.0004041738530899125,0.1,0.9
era:2009-2018,xr_mom24_lag_17,10,0.0003414645953594281,positive,0.0003414645953594281,1.0,0.0
era:2009-2018,carry_annual_lag_17,10,0.0016578672442509458,positive,0.0016578672442509458,1.0,0.0
era:2009-2018,xz_carry_lag_17,10,-0.001009199697539882,negative,0.0010799696594350104,0.3,0.7
era:2009-2018,log_return_lag_16,10,0.0015906797108775962,positive,0.0015906797108775962,1.0,0.0
era:2009-2018,volatility_lag_16,10,0.0006461573095509652,positive,0.0006461573095509652,1.0,0.0
era:2009-2018,sma20_ratio_lag_16,10,-0.0026747072305409623,negative,0.0026747072305409623,0.0,1.0
era:2009-2018,mom24_lag_16,10,-0.0005556873194007951,negative,0.0005556873194007951,0.0,1.0
era:2009-2018,xz_mom24_lag_16,10,0.0004117715104673041,positive,0.0004117715104673041,1.0,0.0
era:2009-2018,xr_mom24_lag_16,10,-0.00016530596015969056,negative,0.00016530596015969056,0.0,1.0
era:2009-2018,carry_annual_lag_16,10,-0.002796139564280522,negative,0.002796139564280522,0.0,1.0
era:2009-2018,xz_carry_lag_16,10,-1.9514600343166878e-06,negative,0.0019708687078459097,0.1,0.9
era:2009-2018,log_return_lag_15,10,0.0004529940669902364,positive,0.001112137814075276,0.9,0.1
era:2009-2018,volatility_lag_15,10,-0.000619213694192571,negative,0.000619213694192571,0.0,1.0
era:2009-2018,sma20_ratio_lag_15,10,-0.003470716210881228,negative,0.004047264349374384,0.1,0.9
era:2009-2018,mom24_lag_15,10,-0.0002738535834347961,negative,0.0004683375093303994,0.1,0.9
era:2009-2018,xz_mom24_lag_15,10,-0.00018796537353788035,negative,0.00018796537353788035,0.0,1.0
era:2009-2018,xr_mom24_lag_15,10,-1.4356665934688886e-05,negative,4.127772362905994e-05,0.4,0.6
era:2009-2018,carry_annual_lag_15,10,-0.0012457805079209015,negative,0.0012549126823614234,0.1,0.9
era:2009-2018,xz_carry_lag_15,10,-0.0012042076313598285,negative,0.001515702433039946,0.4,0.6
era:2009-2018,log_return_lag_14,10,-0.0011581937316506984,negative,0.0011581937316506984,0.0,1.0
era:2009-2018,volatility_lag_14,10,-0.0005447398458204265,negative,0.0005447398458204265,0.0,1.0
era:2009-2018,sma20_ratio_lag_14,10,0.0008900614630770935,positive,0.001675761297877973,0.8,0.2
era:2009-2018,mom24_lag_14,10,0.00041653228493794564,positive,0.0004233172386810589,0.7,0.3
era:2009-2018,xz_mom24_lag_14,10,-2.197638108573949e-05,negative,0.0001447647331110389,0.1,0.9
era:2009-2018,xr_mom24_lag_14,10,9.175246463203921e-05,positive,0.00013315570055594575,0.9,0.1
era:2009-2018,carry_annual_lag_14,10,-9.856907306789804e-05,negative,0.000621405788039494,0.7,0.3
era:2009-2018,xz_carry_lag_14,10,0.00545567457260892,positive,0.00545567457260892,1.0,0.0
era:2009-2018,log_return_lag_13,10,-0.000635740343490204,negative,0.0006422146073987882,0.1,0.9
era:2009-2018,volatility_lag_13,10,0.000257187957132267,positive,0.0004934470379212971,0.7,0.3
era:2009-2018,sma20_ratio_lag_13,10,-0.004716741031396702,negative,0.004716741031396702,0.0,1.0
era:2009-2018,mom24_lag_13,10,-0.0005385922448352057,negative,0.0006402733319953585,0.1,0.9
era:2009-2018,xz_mom24_lag_13,10,1.7298632839353975e-05,positive,9.736969568170831e-05,0.7,0.3
era:2009-2018,xr_mom24_lag_13,10,-0.00026993379225653553,negative,0.00026993379225653553,0.0,1.0
era:2009-2018,carry_annual_lag_13,10,-0.003574162997308414,negative,0.003574162997308414,0.0,1.0
era:2009-2018,xz_carry_lag_13,10,0.001489469415151099,positive,0.0015124044586649805,0.9,0.1
era:2009-2018,log_return_lag_12,10,-0.002735415198227614,negative,0.002735415198227614,0.0,1.0
era:2009-2018,volatility_lag_12,10,0.0012794524423116248,positive,0.0012794524423116248,1.0,0.0
era:2009-2018,sma20_ratio_lag_12,10,0.0016103526100611468,positive,0.002774490228611999,0.2,0.8
era:2009-2018,mom24_lag_12,10,-9.1774508022269e-05,negative,0.00020421715575236524,0.3,0.7
era:2009-2018,xz_mom24_lag_12,10,5.889649231667531e-05,positive,7.278561016207847e-05,0.8,0.2
era:2009-2018,xr_mom24_lag_12,10,9.27240915119452e-05,positive,0.00010496334631204757,0.9,0.1
era:2009-2018,carry_annual_lag_12,10,0.00024192397805815742,positive,0.0014205447632268844,0.8,0.2
era:2009-2018,xz_carry_lag_12,10,-0.0013800065755037723,negative,0.0015473416611620327,0.2,0.8
era:2009-2018,log_return_lag_11,10,-0.0020225326747767306,negative,0.00255627901215687,0.1,0.9
era:2009-2018,volatility_lag_11,10,-0.0007655298798568812,negative,0.0007655298798568812,0.0,1.0
era:2009-2018,sma20_ratio_lag_11,10,0.001966511863825869,positive,0.004112051756337965,0.9,0.1
era:2009-2018,mom24_lag_11,10,-0.0003904642755700739,negative,0.0006128758284275693,0.1,0.9
era:2009-2018,xz_mom24_lag_11,10,-0.00012077570073593181,negative,0.000123068398400993,0.1,0.9
era:2009-2018,xr_mom24_lag_11,10,1.4834425606777764e-05,positive,2.8147687380048748e-05,0.6,0.4
era:2009-2018,carry_annual_lag_11,10,0.008111957332815936,positive,0.008111957332815936,1.0,0.0
era:2009-2018,xz_carry_lag_11,10,-0.00651239366388424,negative,0.00651239366388424,0.0,1.0
era:2009-2018,log_return_lag_10,10,-0.0013342405131317105,negative,0.0013342405131317105,0.0,1.0
era:2009-2018,volatility_lag_10,10,-0.00012354087663539652,negative,0.0002445164053173648,0.3,0.7
era:2009-2018,sma20_ratio_lag_10,10,0.006114500064914277,positive,0.006170017572094863,0.9,0.1
era:2009-2018,mom24_lag_10,10,-0.0001100929301022611,negative,0.0003805877529732787,0.1,0.9
era:2009-2018,xz_mom24_lag_10,10,-4.238691432145325e-05,negative,0.0001396526392991601,0.2,0.8
era:2009-2018,xr_mom24_lag_10,10,-0.00010301422284655988,negative,0.00010301422284655988,0.0,1.0
era:2009-2018,carry_annual_lag_10,10,-0.00023180950927641247,negative,0.0011674040475794134,0.7,0.3
era:2009-2018,xz_carry_lag_10,10,0.0027067354599814657,positive,0.0028848247679308784,0.9,0.1
era:2009-2018,log_return_lag_9,10,0.001518037346545476,positive,0.0018562254478914305,0.9,0.1
era:2009-2018,volatility_lag_9,10,0.0001325224771482828,positive,0.00043271079834818324,0.2,0.8
era:2009-2018,sma20_ratio_lag_9,10,0.0011236459166809748,positive,0.0011236459166809748,1.0,0.0
era:2009-2018,mom24_lag_9,10,0.0003587979959848274,positive,0.0003620043050470638,0.9,0.1
era:2009-2018,xz_mom24_lag_9,10,0.00037892200618412294,positive,0.00037892200618412294,1.0,0.0
era:2009-2018,xr_mom24_lag_9,10,-8.588379175627361e-05,negative,0.00010551180117735498,0.1,0.9
era:2009-2018,carry_annual_lag_9,10,-0.005259510485649118,negative,0.005259510485649118,0.0,1.0
era:2009-2018,xz_carry_lag_9,10,0.001849808956466031,positive,0.0020843274677155824,0.6,0.4
era:2009-2018,log_return_lag_8,10,0.002251425230234363,positive,0.0023578800334166884,0.9,0.1
era:2009-2018,volatility_lag_8,10,0.0001895739583837105,positive,0.0004251342289302064,0.8,0.2
era:2009-2018,sma20_ratio_lag_8,10,-0.004920774712893235,negative,0.004920774712893235,0.0,1.0
era:2009-2018,mom24_lag_8,10,-0.0005096764126161521,negative,0.0007978354989339919,0.1,0.9
era:2009-2018,xz_mom24_lag_8,10,0.00019363753652046003,positive,0.00021508117972017805,0.9,0.1
era:2009-2018,xr_mom24_lag_8,10,-0.00013759831343833958,negative,0.00013759831343833958,0.0,1.0
era:2009-2018,carry_annual_lag_8,10,0.0015294463087012094,positive,0.0020808850506455943,0.9,0.1
era:2009-2018,xz_carry_lag_8,10,-0.00027590888746118397,negative,0.0014897030674497524,0.1,0.9
era:2009-2018,log_return_lag_7,10,0.0001253914385161271,positive,0.0009188628174511085,0.7,0.3
era:2009-2018,volatility_lag_7,10,-0.0007949925472944295,negative,0.000846660875491192,0.1,0.9
era:2009-2018,sma20_ratio_lag_7,10,-0.0009308383003239446,negative,0.0012890033298921981,0.5,0.5
era:2009-2018,mom24_lag_7,10,-0.0005260037102964171,negative,0.0006368747555094036,0.1,0.9
era:2009-2018,xz_mom24_lag_7,10,-0.0004657399298392818,negative,0.0004657399298392818,0.0,1.0
era:2009-2018,xr_mom24_lag_7,10,0.0002169839212923103,positive,0.0002169839212923103,1.0,0.0
era:2009-2018,carry_annual_lag_7,10,-0.001181190514396454,negative,0.001557714413709932,0.5,0.5
era:2009-2018,xz_carry_lag_7,10,0.0008427416633995776,positive,0.0010662093259017759,0.5,0.5
era:2009-2018,log_return_lag_6,10,-0.0003405376544628446,negative,0.0009107157988066874,0.6,0.4
era:2009-2018,volatility_lag_6,10,0.0003249459647230429,positive,0.0008504824131312968,0.9,0.1
era:2009-2018,sma20_ratio_lag_6,10,0.007235247951593157,positive,0.007235247951593157,1.0,0.0
era:2009-2018,mom24_lag_6,10,-0.0006487217061064696,negative,0.0006487217061064696,0.0,1.0
era:2009-2018,xz_mom24_lag_6,10,-0.00015568477127893393,negative,0.00018605121322100808,0.2,0.8
era:2009-2018,xr_mom24_lag_6,10,9.619659284207228e-05,positive,9.619659284207228e-05,1.0,0.0
era:2009-2018,carry_annual_lag_6,10,0.005195252976470782,positive,0.005195252976470782,1.0,0.0
era:2009-2018,xz_carry_lag_6,10,-0.003719057047572291,negative,0.003913772274567541,0.4,0.6
era:2009-2018,log_return_lag_5,10,0.00288310440337998,positive,0.0034368555689248356,0.9,0.1
era:2009-2018,volatility_lag_5,10,0.0002744882248217111,positive,0.0004842374592581196,0.5,0.5
era:2009-2018,sma20_ratio_lag_5,10,-0.004166377198996882,negative,0.006831275720236755,0.1,0.9
era:2009-2018,mom24_lag_5,10,-0.00020804052819268742,negative,0.0002849323491527424,0.5,0.5
era:2009-2018,xz_mom24_lag_5,10,0.0005599223874186672,positive,0.0005599223874186672,1.0,0.0
era:2009-2018,xr_mom24_lag_5,10,-5.6563340714125716e-05,negative,6.575679478388401e-05,0.3,0.7
era:2009-2018,carry_annual_lag_5,10,-0.0014715866022413932,negative,0.0014715866022413932,0.0,1.0
era:2009-2018,xz_carry_lag_5,10,0.005093531674243745,positive,0.005230534966925974,0.6,0.4
era:2009-2018,log_return_lag_4,10,0.0012162694892352613,positive,0.0012162694892352613,1.0,0.0
era:2009-2018,volatility_lag_4,10,-0.0010073805456530809,negative,0.0010131561232913358,0.2,0.8
era:2009-2018,sma20_ratio_lag_4,10,0.0007855896352483507,positive,0.0009937809087060038,0.5,0.5
era:2009-2018,mom24_lag_4,10,0.0005788191642122709,positive,0.0006459291634104712,0.9,0.1
era:2009-2018,xz_mom24_lag_4,10,-0.00034155040003937525,negative,0.00034155040003937525,0.0,1.0
era:2009-2018,xr_mom24_lag_4,10,-7.603328557980412e-05,negative,0.00013059188603459432,0.2,0.8
era:2009-2018,carry_annual_lag_4,10,-0.002789200168248529,negative,0.002789200168248529,0.0,1.0
era:2009-2018,xz_carry_lag_4,10,-0.007702944304281712,negative,0.007702944304281712,0.0,1.0
era:2009-2018,log_return_lag_3,10,0.0017664033958222033,positive,0.0017664033958222033,1.0,0.0
era:2009-2018,volatility_lag_3,10,0.001550563819434051,positive,0.001550563819434051,1.0,0.0
era:2009-2018,sma20_ratio_lag_3,10,-0.002790610968837736,negative,0.002790610968837736,0.0,1.0
era:2009-2018,mom24_lag_3,10,0.0005922775196371789,positive,0.0006477783198957761,0.9,0.1
era:2009-2018,xz_mom24_lag_3,10,-0.0002734470476555443,negative,0.0002734470476555443,0.0,1.0
era:2009-2018,xr_mom24_lag_3,10,0.0002772486359774932,positive,0.0002772486359774932,1.0,0.0
era:2009-2018,carry_annual_lag_3,10,0.0036822150651642247,positive,0.0036822150651642247,1.0,0.0
era:2009-2018,xz_carry_lag_3,10,-0.000790848098509871,negative,0.0010411956198806268,0.2,0.8
era:2009-2018,log_return_lag_2,10,0.0007846451935230172,positive,0.0007846451935230172,1.0,0.0
era:2009-2018,volatility_lag_2,10,-0.001298395389650806,negative,0.0013945698007954339,0.1,0.9
era:2009-2018,sma20_ratio_lag_2,10,-0.0019512962039310872,negative,0.0019512962039310872,0.0,1.0
era:2009-2018,mom24_lag_2,10,0.0007140790331692016,positive,0.0007530447135443348,0.9,0.1
era:2009-2018,xz_mom24_lag_2,10,0.0002929548032037377,positive,0.0002929548032037377,1.0,0.0
era:2009-2018,xr_mom24_lag_2,10,-0.0002176358677312365,negative,0.0002176358677312365,0.0,1.0
era:2009-2018,carry_annual_lag_2,10,-0.0015776281146892498,negative,0.0015776281146892498,0.0,1.0
era:2009-2018,xz_carry_lag_2,10,0.0001849775985006002,positive,0.0022589564343310276,0.1,0.9
era:2009-2018,log_return_lag_1,10,0.00021317669901067755,positive,0.0007156945737311928,0.9,0.1
era:2009-2018,volatility_lag_1,10,-0.0005855994431172115,negative,0.0007103786965743004,0.3,0.7
era:2009-2018,sma20_ratio_lag_1,10,0.002448380941766629,positive,0.0024572907473600714,0.9,0.1
era:2009-2018,mom24_lag_1,10,0.0011146832588084835,positive,0.0013350413322395101,0.9,0.1
era:2009-2018,xz_mom24_lag_1,10,0.00025017373180008106,positive,0.00025017373180008106,1.0,0.0
era:2009-2018,xr_mom24_lag_1,10,0.00015163603464001348,positive,0.00017562338131872656,0.9,0.1
era:2009-2018,carry_annual_lag_1,10,-0.0009099507548503439,negative,0.0014426910061414386,0.1,0.9
era:2009-2018,xz_carry_lag_1,10,0.0009676863698241895,positive,0.002640170978982801,0.9,0.1
era:2009-2018,log_return_lag_0,10,0.0015111801504837019,positive,0.0016269230240942081,0.9,0.1
era:2009-2018,volatility_lag_0,10,0.0013395389533393932,positive,0.0013395389533393932,1.0,0.0
era:2009-2018,sma20_ratio_lag_0,10,-0.004758465214826249,negative,0.0050611673201266414,0.1,0.9
era:2009-2018,mom24_lag_0,10,0.0017153378893098568,positive,0.0019244690161202053,0.9,0.1
era:2009-2018,xz_mom24_lag_0,10,-0.00023330862277394209,negative,0.00023330862277394209,0.0,1.0
era:2009-2018,xr_mom24_lag_0,10,-0.00017915742791844443,negative,0.00017915742791844443,0.0,1.0
era:2009-2018,carry_annual_lag_0,10,-0.0014028809512228175,negative,0.0014421288032727413,0.4,0.6
era:2009-2018,xz_carry_lag_0,10,0.004339842907914443,positive,0.004339842907914443,1.0,0.0
era:2019-2025,log_return_lag_31,7,4.391925371985068e-05,positive,4.391925371985068e-05,1.0,0.0
era:2019-2025,volatility_lag_31,7,-0.00017603634903021892,negative,0.00017603634903021892,0.0,1.0
era:2019-2025,sma20_ratio_lag_31,7,0.00019540473222952873,positive,0.00019540473222952873,1.0,0.0
era:2019-2025,mom24_lag_31,7,4.0516306369718165e-05,positive,4.0516306369718165e-05,1.0,0.0
era:2019-2025,xz_mom24_lag_31,7,-0.0002624780848289779,negative,0.0002624780848289779,0.0,1.0
era:2019-2025,xr_mom24_lag_31,7,0.0002315686760152851,positive,0.0002315686760152851,1.0,0.0
era:2019-2025,carry_annual_lag_31,7,0.0013358196939432284,positive,0.001408029571503477,0.7142857142857143,0.2857142857142857
era:2019-2025,xz_carry_lag_31,7,-0.0027020920521129165,negative,0.0027020920521129165,0.0,1.0
era:2019-2025,log_return_lag_30,7,0.00021975269530532553,positive,0.00021975269530532553,1.0,0.0
era:2019-2025,volatility_lag_30,7,0.00010711727649511786,positive,0.00010711727649511786,1.0,0.0
era:2019-2025,sma20_ratio_lag_30,7,0.000766551730392178,positive,0.000766551730392178,1.0,0.0
era:2019-2025,mom24_lag_30,7,3.510866202929584e-05,positive,3.510866202929584e-05,1.0,0.0
era:2019-2025,xz_mom24_lag_30,7,0.00013791636990378783,positive,0.00013791636990378783,1.0,0.0
era:2019-2025,xr_mom24_lag_30,7,-0.0001425820065265142,negative,0.0001425820065265142,0.0,1.0
era:2019-2025,carry_annual_lag_30,7,-0.00408080351582124,negative,0.00408080351582124,0.0,1.0
era:2019-2025,xz_carry_lag_30,7,0.002712257557744971,positive,0.002712257557744971,1.0,0.0
era:2019-2025,log_return_lag_29,7,0.0006173299974610885,positive,0.0006173299974610885,1.0,0.0
era:2019-2025,volatility_lag_29,7,-0.0001932447549361183,negative,0.0001932447549361183,0.0,1.0
era:2019-2025,sma20_ratio_lag_29,7,-0.005290049791254074,negative,0.005290049791254074,0.0,1.0
era:2019-2025,mom24_lag_29,7,-5.400256076684562e-05,negative,5.400256076684562e-05,0.0,1.0
era:2019-2025,xz_mom24_lag_29,7,-2.5251990937179383e-06,negative,3.233899438742419e-05,0.7142857142857143,0.2857142857142857
era:2019-2025,xr_mom24_lag_29,7,0.00013614176488282466,positive,0.00013614176488282466,1.0,0.0
era:2019-2025,carry_annual_lag_29,7,0.003108851311637441,positive,0.003108851311637441,1.0,0.0
era:2019-2025,xz_carry_lag_29,7,0.0011265441950576553,positive,0.0011907339513540813,0.8571428571428571,0.14285714285714285
era:2019-2025,log_return_lag_28,7,-0.00182827958175618,negative,0.00182827958175618,0.0,1.0
era:2019-2025,volatility_lag_28,7,0.00032953244759022704,positive,0.00032953244759022704,1.0,0.0
