scenario,fold,policy,status,result_path,pairs_path,coverage.measurement_start,coverage.measurement_end,coverage.first_decision,coverage.last_mark,coverage.planned_last_mark,coverage.initial_flat_seconds,coverage.trailing_coverage_gap_seconds,coverage.elapsed_seconds,metrics.steps,metrics.cumulative_log_return,metrics.gross_cumulative_log_return,metrics.annualized_net_return,metrics.annualized_gross_return,metrics.final_equity_ratio,metrics.sharpe_annualized,metrics.max_drawdown,metrics.total_cost_ratio,metrics.mean_gross_leverage,metrics.mean_weight_turnover,metrics.total_weight_turnover,metrics.terminated_by_margin_call,metrics.eval_start,metrics.eval_end,metrics.annualized_gross_minus_net,metrics.total_price_pnl_jpy,metrics.total_financing_jpy,metrics.total_spread_jpy,metrics.total_commission_jpy,metrics.total_overnight_jpy,metrics.total_actual_traded_notional_jpy,metrics.mean_target_gross_exposure,metrics.mean_target_net_exposure,metrics.period_net_return,metrics.period_gross_return,metrics.annualized_net_volatility
F2,2014,canonical,complete,fold-2014/F2-canonical.json.gz,fold-2014/F2-canonical-pairs.csv.gz,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,0.011526950027003213,0.07019561301611804,0.011796666378109973,0.07402973453246539,1.0115936413181896,0.1053918482376603,0.1293897968518768,0.06277693088971707,3.199657768784531,1.3011673345640011,334.4000049829483,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.06223306815435542,73410.80653676073,959.7656711445863,13633.966973607958,0.0,49142.96391610913,362651693.4756988,3.200000047683716,0.0,0.01159364131818963,0.07271799833516987,0.11105972318282795
F2,2014,ridge,complete,fold-2014/F2-ridge.json.gz,fold-2014/F2-ridge-pairs.csv.gz,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,0.039834709333931545,0.13889164884694044,0.041360686636490604,0.1517812751723833,1.040638752103484,0.44493143266465085,0.09479144445824028,0.09694035069726042,3.1989508981464585,5.453696579320885,1401.6000208854675,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.11042058853589269,141389.13788821033,-3810.0350874656865,51979.45386899578,0.0,44960.89682826468,1372143451.676707,3.200000047683716,0.0,0.04063875210348411,0.14899959782746014,0.09091127769844046
F2,2014,ppo_ens3,complete,fold-2014/F2-ppo_ens3.json.gz,fold-2014/F2-ppo_ens3-pairs.csv.gz,2014-01-06T00:00:00+00:00,2015-01-01T00:00:00+00:00,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.0,86400.0,31017600.0,257,-0.035506417874838346,0.013484963317204085,-0.035479860240761336,0.013814276772311597,0.9651165402129647,-0.20511140409788756,0.17462359569296249,0.049832740872877763,2.6008448132373134,1.1998268991735568,308.3555130876041,False,2014-01-06T00:00:00+00:00,2014-12-31T00:00:00+00:00,0.04929413701307293,6909.669365915193,8039.611719927557,12054.371400075219,0.0,37778.369472802486,313216035.75452644,2.600892806318901,-1.071938421290933,-0.03488345978703533,0.013576295510374706,0.1757787004586264
F0,2015,canonical,complete,fold-2015/F0-canonical.json.gz,fold-2015/F0-canonical-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.12071948652261241,0.15687817174903107,0.12877620925824232,0.17048348879250572,1.1283083622688685,0.7519371694535054,0.08286343269635166,0.04005401230388555,3.200244443183337,1.31692309654676,342.4000051021576,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0417072795342634,163884.3522395148,4478.022333240036,14304.868575867895,0.0,25749.143728017625,386801133.86248946,3.200000047683716,0.0,0.12830836226886855,0.16985308406388738,0.16078586828943173
F0,2015,ridge,complete,fold-2015/F0-ridge.json.gz,fold-2015/F0-ridge-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.031913660540049765,0.10496141570133678,0.032541515905925814,0.11106816134741923,1.0324283621496633,0.17193181126073856,0.16026202626770691,0.0769488416340689,3.2012536218967234,5.1076923838028545,1328.000019788742,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.07852664544149342,112464.82282906886,-3087.619045336489,52390.34136848452,0.0,24558.50026558438,1400679814.456892,3.200000047683716,0.0,0.03242836214966327,0.11066775519256039,0.18589702167598798
F0,2015,ppo_ens3,complete,fold-2015/F0-ppo_ens3.json.gz,fold-2015/F0-ppo_ens3-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.2912574318364263,-0.2613657182506537,-0.2534238285230478,-0.2306915352245833,0.7473232684515781,-1.0096135774242287,0.36954917133058873,0.0274443187831955,2.8193361455925348,0.9298738235382086,241.76719411993423,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.02273229329846449,-238859.8894382332,13627.476673005965,8544.823629544873,0.0,18899.495153650645,223594948.79821628,2.8117569157222393,-2.061787044013838,-0.25267673154842185,-0.23000073466915907,0.2889175227261717
F1,2015,canonical,complete,fold-2015/F1-canonical.json.gz,fold-2015/F1-canonical-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.10785685241288834,0.15687817174902854,0.11430093031234695,0.17048348879250277,1.1138882835533488,0.6720152726668441,0.08445028150319311,0.054002187426304436,3.200402705707203,1.31692309654676,342.4000051021576,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.056182558480155825,163435.49442770064,4454.976551954462,28424.46370228293,0.0,25577.723724021496,384320095.5642224,3.200000047683716,0.0,0.11388828355334879,0.1698530840638844,0.16073877266081565
F1,2015,ridge,complete,fold-2015/F1-ridge.json.gz,fold-2015/F1-ridge-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.017847518735171264,0.10496141570133605,-0.017749398614993646,0.11106816134741841,0.9823108049332449,-0.09612465889138366,0.18902974833879282,0.12624827452107557,3.2018664873004967,5.1076923838028545,1328.000019788742,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.12881755996241206,111594.04450108542,-3034.965046763337,102274.875572572,0.0,23973.398948503625,1367582696.7187016,3.200000047683716,0.0,-0.017689195066755148,0.11066775519255957,0.18594952951960872
F1,2015,ppo_ens3,complete,fold-2015/F1-ppo_ens3.json.gz,fold-2015/F1-ppo_ens3-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.3005176642884951,-0.2613657182506509,-0.2603289079272401,-0.23069153522458116,0.7404348247883471,-1.0416993275307416,0.3706791788710794,0.035826994246927306,2.819431650786165,0.9298738235382086,241.76719411993423,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.029637372702658954,-237298.62384367248,13560.442878944954,17016.522257475484,0.0,18810.471989451828,222638472.6866844,2.8117569157222393,-2.061787044013838,-0.2595651752116529,-0.23000073466915694,0.2889213729316896
F2,2015,canonical,complete,fold-2015/F2-canonical.json.gz,fold-2015/F2-canonical-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.09741666795503555,0.15687817174903151,0.10268840564833684,0.17048348879250624,1.1023195791911002,0.6063943804896422,0.08674563375520883,0.06503185786557168,3.2005316984811243,1.31692309654676,342.4000051021576,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0677950831441694,162910.44870036384,4440.98835630836,14140.360099890373,0.0,50891.49776568136,382397074.9287902,3.200000047683716,0.0,0.10231957919110024,0.16985308406388788,0.16089040758026113
F2,2015,ridge,complete,fold-2015/F2-ridge.json.gz,fold-2015/F2-ridge-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,0.00859698772965789,0.10496141570133538,0.008663825916638954,0.11106816134741768,1.008634047954642,0.0462865665441693,0.17385911627775952,0.10035214293003719,3.2015411354087533,5.1076923838028545,1328.000019788742,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.10240433543077872,112048.4755805959,-3062.2846959142885,51792.57834967085,0.0,48559.564580366314,1384888369.482134,3.200000047683716,0.0,0.008634047954642066,0.11066775519255884,0.18601303942078648
F2,2015,ppo_ens3,complete,fold-2015/F2-ppo_ens3.json.gz,fold-2015/F2-ppo_ens3-pairs.csv.gz,2015-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.0,86400.0,31449600.0,260,-0.3118935922229687,-0.261365718250653,-0.26872424122632244,-0.2306915352245828,0.732059420899678,-1.0803853554929017,0.37379898046140414,0.04591309467545789,2.8196043616128597,0.9298738235382086,241.76719411993423,False,2015-01-01T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.038032706001739636,-235520.53852085402,13493.054095989031,8471.886436513738,0.0,37441.208238944164,221687191.645248,2.8117569157222393,-2.061787044013838,-0.267940579100322,-0.23000073466915855,0.289121116707147
F0,2016,canonical,complete,fold-2016/F0-canonical.json.gz,fold-2016/F0-canonical-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.003614715608980086,0.029930806125797,-0.0036205586950343307,0.030489148004999623,0.9963918096108472,-0.026706322924032508,0.14498190530234256,0.03366651857552825,3.2010880134951094,1.0892307854615726,283.20000422000885,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.03410970670003395,37933.83585176249,-7875.507665386767,10314.23385894158,0.0,23352.28471658668,291626337.5329463,3.200000047683716,0.0,-0.003608190389152832,0.03038323527886677,0.13555392194794796
F0,2016,ridge,complete,fold-2016/F0-ridge.json.gz,fold-2016/F0-ridge-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.23811375792463058,-0.16654787040261454,-0.21253114342377347,-0.15390176303287129,0.7881130318912628,-1.8836949418560884,0.23768801366772718,0.06325452762818579,3.204239316162843,5.1261539225394905,1332.8000198602676,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.05862938039090218,-145683.34975522695,-2949.090725325676,42639.943712468696,0.0,20614.583915717118,1180336867.8925085,3.200000047683716,0.0,-0.2118869681087372,-0.15341771026963516,0.12659774400711485
F0,2016,ppo_ens3,complete,fold-2016/F0-ppo_ens3.json.gz,fold-2016/F0-ppo_ens3-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.0010011753716570454,0.01633304332090313,-0.0010041090187205427,0.01652417060637784,0.9989993256371922,-0.005978382947910687,0.14248134706707993,0.01621942441271998,1.5747619929634522,0.6049836737184355,157.29575516679324,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.017528279625098384,12090.370520663837,3128.37952924819,5480.227685639415,0.0,10739.196727080562,146961402.58411407,1.5743610610333165,-0.7775651675808639,-0.0010006743628078185,0.016467156637610343,0.1677175370695807
F1,2016,canonical,complete,fold-2016/F1-canonical.json.gz,fold-2016/F1-canonical-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.013858439924228604,0.029930806125800142,-0.01380978850768811,0.030489148005002874,0.9862371461867417,-0.10237170150078109,0.14568128094294597,0.0437527076151739,3.2012141959286113,1.0892307854615726,283.20000422000885,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.044298936512690984,37806.897270782996,-7817.043468868931,20524.96366865821,0.0,23227.7439465157,290154149.29855776,3.200000047683716,0.0,-0.013762853813258258,0.030383235278870012,0.1355771408215994
F1,2016,ridge,complete,fold-2016/F1-ridge.json.gz,fold-2016/F1-ridge-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.28638268056009075,-0.16654787040261654,-0.2497630114022844,-0.15390176303287298,0.7509751773503297,-2.265378244857301,0.27206680542214423,0.10348375366940521,3.204834121213441,5.1261539225394905,1332.8000198602676,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.09586124836941143,-142645.72986632554,-2895.3391139395885,83337.8236277976,0.0,20145.93004160766,1153271722.2083488,3.200000047683716,0.0,-0.2490248226496703,-0.15341771026963685,0.1266071035308794
F1,2016,ppo_ens3,complete,fold-2016/F1-ppo_ens3.json.gz,fold-2016/F1-ppo_ens3-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.006867539656741292,0.016333043320900353,-0.006867433897596478,0.01652417060637501,0.993155988003871,-0.0410070792356695,0.14386619167825077,0.021635814740024094,1.574796177759864,0.6049836737184355,157.29575516679324,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.02339160450397149,11677.324589655582,3114.478154240127,10929.010994251637,0.0,10706.803745772459,146543995.81214336,1.5743610610333165,-0.7775651675808639,-0.006844011996129051,0.016467156637607522,0.16772368190614756
F2,2016,canonical,complete,fold-2016/F2-canonical.json.gz,fold-2016/F2-canonical-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.026922174194819404,0.02993080612579945,-0.026652995450078397,0.03048914800500216,0.9734369970945191,-0.19879301852690326,0.14680236326798568,0.05637195066873859,3.201375320982096,1.0892307854615726,283.20000422000885,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.057142143455080556,37557.105452179894,-7748.157688923093,10202.656828584566,0.0,46169.29384015402,288448529.5031152,3.200000047683716,0.0,-0.02656300290548086,0.0303832352788693,0.13563165176167152
F2,2016,ridge,complete,fold-2016/F2-ridge.json.gz,fold-2016/F2-ridge-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.26143929028622825,-0.1665478704026159,-0.23074832708469814,-0.15390176303287245,0.7699426170013922,-2.067497069279457,0.2545015384758452,0.08293427098353967,3.2045270412188334,5.1261539225394905,1332.8000198602676,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.07684656405182569,-144200.32658862343,-2922.7854264447355,42163.87240636297,0.0,40770.39857717673,1167066013.3357632,3.200000047683716,0.0,-0.23005738299860778,-0.15341771026963633,0.12664207050520898
F2,2016,ppo_ens3,complete,fold-2016/F2-ppo_ens3.json.gz,fold-2016/F2-ppo_ens3-pairs.csv.gz,2016-01-01T00:00:00+00:00,2017-01-01T00:00:00+00:00,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.0,172800.0,31449600.0,260,-0.012470467096646745,0.01633304332090202,-0.012435325812068864,0.01652417060637671,0.9876069669643006,-0.07444727445932645,0.1449427851402909,0.026808127251407365,1.5748403568019123,0.6049836737184355,157.29575516679324,False,2016-01-01T00:00:00+00:00,2016-12-30T00:00:00+00:00,0.028959496418445575,11312.736280469751,3102.3579352375136,5450.800697728013,0.0,21357.32655367934,146180042.63027665,1.5743610610333165,-0.7775651675808639,-0.012393033035699386,0.016467156637609216,0.16775905348288483
F0,2017,canonical,complete,fold-2017/F0-canonical.json.gz,fold-2017/F0-canonical-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,0.0075956474303215255,0.025972621949129936,0.014790438732527934,0.05148577788457945,1.0076245675362034,0.14767227004845973,0.05205243758087241,0.018770481890829884,3.199116878133563,1.2325926109596534,166.40000247955322,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.03669533915205152,23364.74964983515,3030.299777199249,6422.483840267693,0.0,12347.99805056219,172525866.357483,3.200000047683716,0.0,0.0076245675362034415,0.026312849643392134,0.09905480254683571
F0,2017,ridge,complete,fold-2017/F0-ridge.json.gz,fold-2017/F0-ridge-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.12466929700449127,-0.08789340313057077,-0.214143827616346,-0.15624654684614017,0.8827887952160309,-2.698470580533912,0.14350402647476213,0.03441665855545037,3.2022501269834365,4.977777851952447,672.0000100135803,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.05789728077020584,-81302.67723074662,-1491.8689977715849,23111.753356968286,0.0,11304.905198482074,630429544.2237628,3.200000047683716,0.0,-0.11721120478396907,-0.08414150083103879,0.08897162296618279
F0,2017,ppo_ens3,complete,fold-2017/F0-ppo_ens3.json.gz,fold-2017/F0-ppo_ens3-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.12410985017919343,-0.11167718370792179,-0.2132935497000286,-0.19415847840237246,0.883282806778639,-1.7884014527812329,0.17575925688401717,0.01228968701165959,2.13469638727655,0.87042290973822,117.5070928146597,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.019135071297656125,-105638.18957845321,1210.6833687527583,4330.616099942455,0.0,7959.070911717133,116557697.50243343,2.1321833531156664,-0.3733883332297275,-0.11671719322136098,-0.10566708385813327,0.13364444974662312
F1,2017,canonical,complete,fold-2017/F1-canonical.json.gz,fold-2017/F1-canonical-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,0.0013149074209787004,0.025972621949128392,0.0025449038873521387,0.051485777884576304,1.0013157722907764,0.025562702859741732,0.0536129805186919,0.025109676220209622,3.199265771309064,1.2325926109596534,166.40000247955322,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.04894087399722417,23408.66097524245,3016.7875357450343,12805.792636738463,0.0,12303.883583471152,171996290.78349304,3.200000047683716,0.0,0.0013157722907763958,0.02631284964339055,0.09905994772175837
F1,2017,ridge,complete,fold-2017/F1-ridge.json.gz,fold-2017/F1-ridge-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.14935555774828768,-0.08789340313057079,-0.2507624491173395,-0.15624654684614017,0.8612628317783659,-3.230789176744656,0.16197927563194614,0.05684208242504558,3.202835854313781,4.977777851952447,672.0000100135803,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.09451590227119935,-80420.43653041846,-1474.6492661703915,45676.87019278093,0.0,11165.212232264656,622922769.7965254,3.200000047683716,0.0,-0.13873716822163407,-0.0841415008310388,0.08902714751773458
F1,2017,ppo_ens3,complete,fold-2017/F1-ppo_ens3.json.gz,fold-2017/F1-ppo_ens3-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.12848081871699918,-0.111677183707922,-0.219912379227696,-0.1941584784023728,0.8794304308606099,-1.850721588206091,0.17776769601449172,0.0165844167492804,2.1347675711116705,0.87042290973822,117.5070928146597,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.025753900825323195,-105195.20736277472,1210.0549726649624,8643.0895236015,0.0,7941.327225678904,116314648.8629064,2.1321833531156664,-0.3733883332297275,-0.1205695691393901,-0.10566708385813345,0.13369245376594568
F2,2017,canonical,complete,fold-2017/F2-canonical.json.gz,fold-2017/F2-canonical-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.004504135011987091,0.025972621949129485,-0.008668548615001876,0.05148577788457853,0.9955059933918443,-0.0874560461949444,0.05617437214736243,0.030938902951035175,3.1994037881897444,1.2325926109596534,166.40000247955322,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.060154326499580406,23436.915599283584,3007.980743596714,6390.125057688366,0.0,24548.777893346807,171651469.8656544,3.200000047683716,0.0,-0.004494006608155687,0.02631284964339167,0.09918163207588111
F2,2017,ridge,complete,fold-2017/F2-ridge.json.gz,fold-2017/F2-ridge-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.13677343461768052,-0.08789340313056888,-0.23231698689551736,-0.15624654684613706,0.8721678067813866,-2.96180225586488,0.15267307069200298,0.04545915994615153,3.202537214296338,4.977777851952447,672.0000100135803,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.0760704400493803,-80889.23334553666,-1483.7999269255974,22981.882718155848,0.0,22477.277227995677,626863240.0398715,3.200000047683716,0.0,-0.1278321932186134,-0.08414150083103707,0.0889314520110507
F2,2017,ppo_ens3,complete,fold-2017/F2-ppo_ens3.json.gz,fold-2017/F2-ppo_ens3-pairs.csv.gz,2017-01-01T00:00:00+00:00,2017-07-10T23:00:00+00:00,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,2017-07-09T23:00:00+00:00,86400.0,86400.0,16326000.0,135,-0.13217314694994786,-0.11167718370791965,-0.2254601559336586,-0.19415847840236913,0.8761892724444955,-1.9026096986683545,0.17985289781720137,0.020171183200515197,2.1348411077649305,0.87042290973822,117.5070928146597,False,2017-01-02T00:00:00+00:00,2017-07-09T23:00:00+00:00,0.03130167753128946,-104849.8808127734,1210.3364577843843,4314.855487479685,0.0,15856.327713035515,116135607.01815155,2.1321833531156664,-0.3733883332297275,-0.12381072755550449,-0.10566708385813135,0.13378370341391227
F0,2018,canonical,complete,fold-2018/F0-canonical.json.gz,fold-2018/F0-canonical-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.13716681427550798,-0.10743225183186017,-0.1449224044265097,-0.11540365351832281,0.8718247811820566,-1.7239662030507306,0.12817521881794336,0.02777824651327363,3.2029291348805575,1.0947368584181134,249.60000371932983,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.029518750908186883,-99559.12303376186,-837.8492709078068,8651.31399746455,0.0,19126.93251580909,237182148.2009181,3.200000047683716,0.0,-0.12817521881794336,-0.10186263244890324,0.09061624380518757
F0,2018,ridge,complete,fold-2018/F0-ridge.json.gz,fold-2018/F0-ridge-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.11550206326263221,-0.05493071377810126,-0.12351420117900547,-0.060773166780680836,0.8909187340358496,-1.5191295216908078,0.1321485332668385,0.05480527818781373,3.202483344872615,4.814035159454011,1097.6000163555145,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.06274103439832462,-51838.547358753276,-2437.4404175838195,36259.78859750302,0.0,18545.489590310717,994163477.2685258,3.200000047683716,0.0,-0.10908126596415035,-0.053449271394639605,0.08659258210678676
F0,2018,ppo_ens3,complete,fold-2018/F0-ppo_ens3.json.gz,fold-2018/F0-ppo_ens3-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,0.3253991061377909,0.3508916468598676,0.44978109125968574,0.4925856010818785,1.384583131349269,1.9724898282749737,0.08971999852942703,0.02960827667320861,2.711944658026979,0.9492487149078508,216.42870699898998,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.04280450982219275,413581.0921304566,610.3158920213241,9341.301668992604,0.0,20266.975004216,249366554.05861408,2.716508878458594,0.0010694718575426745,0.3845831313492689,0.42033341998816004,0.18788293448343368
F1,2018,canonical,complete,fold-2018/F1-canonical.json.gz,fold-2018/F1-canonical-pairs.csv.gz,2018-02-14T00:00:00+00:00,2019-01-01T00:00:00+00:00,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.0,86400.0,27648000.0,228,-0.146419795358036,-0.10743225183186028,-0.15390570818906563,-0.11540365351832292,0.8637950099260348,-1.8401324331432827,0.13620499007396525,0.03626735592129639,3.2030591900198457,1.0947368584181134,249.60000371932983,False,2018-02-14T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.038502054670742705,-99099.68583994168,-837.948312727842,17225.321819320634,0.0,19042.03410197575,236146748.67954242,3.200000047683716,0.0,-0.13620499007396525,-0.10186263244890334,0.09062258931111575
