decision_index,decision_timestamp,target_timestamp,state,score_correlation,score_correlation_status,rank_correlation,rank_correlation_status,score_changed_pairs,original_rank_churn,rank_churn,membership_exit_rate,entries,exits,reversals,bottom_boundary_gap,top_boundary_gap,weight_turnover,traded_notional_jpy,traded_notional_over_equity,spread_jpy,commission_jpy,trading_cost_jpy,overnight_jpy,cost_jpy,cost_ratio,cost_residual_ratio,price_simple_return,carry_simple_return,gross_simple_return,net_simple_return,fold,era,policy
107,2017-08-29T00:00:00+01:00,2017-08-30T00:00:00+01:00,membership_changed,0.9777023800403357,defined,0.7999999999999999,defined,9.0,0.16666666666666666,0.16666666666666666,0.25,1,1,0,0.006599661087258884,0.0017190530076254306,1.600000023841858,1468374.0515128514,1.6077893081521764,62.430064667668724,0.0,62.430064667668724,58.450407787062076,120.88047245473079,0.00013235750861768675,2.710505431213761e-20,-0.0023848218967324995,7.177623114028394e-05,-0.0023130456655922164,-0.002445403174209937,2017,2009-2018,reversal
108,2017-08-30T00:00:00+01:00,2017-08-31T00:00:00+01:00,membership_retained,0.9850168521638643,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.009390732091998727,0.0024929794903960686,0.0,26027.112153692637,0.028568125450938047,1.0794442453623243,0.0,1.0794442453623243,58.307472974325734,59.38691721968806,6.518483077408253e-05,-1.3552527156068805e-20,0.0019665276558780663,7.462411344351887e-05,0.0020411517693215858,0.001975966938547735,2017,2009-2018,reversal
109,2017-08-31T00:00:00+01:00,2017-09-01T00:00:00+01:00,membership_changed,0.9886978103918886,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.003494137753536809,0.0012602058643629063,1.600000023841858,1468295.598888598,1.6084662513265038,62.39659578575804,0.0,62.39659578575804,58.422686613193264,120.81928239895129,0.0001323532798132046,-2.710505431213761e-20,-0.009925571493899946,4.7700047230059274e-05,-0.009877871446669887,-0.010010224726483163,2017,2009-2018,reversal
110,2017-09-01T00:00:00+01:00,2017-09-04T00:00:00+01:00,membership_retained,0.9630872991874985,defined,1.0,defined,9.0,0.0,0.0,0.0,0,0,0,0.010214305744254092,0.00684062954461691,0.0,31256.466424856684,0.034586580456129806,1.388915017672101,0.0,1.388915017672101,173.5135871732109,174.902502190883,0.0001935368951108533,0.0,0.008077686400239592,0.00014290112526408905,0.008220587525503682,0.008027050630392774,2017,2009-2018,reversal
111,2017-09-04T00:00:00+01:00,2017-09-05T00:00:00+01:00,membership_retained,0.9532244053529012,defined,0.8833333333333333,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.013333673446801569,0.0012801115788508453,0.0,8114.5233452167595,0.008907556263385876,0.28828803655149415,0.0,0.28828803655149415,58.302129840837104,58.590417877388596,6.431646339963637e-05,0.0,-0.002399338521275869,4.7359807161445855e-05,-0.002351978714114423,-0.0024162951775140717,2017,2009-2018,reversal
112,2017-09-05T00:00:00+01:00,2017-09-06T00:00:00+01:00,membership_retained,0.9782539555489178,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.020396214311645195,0.003100825144897912,0.0,10279.972037340049,0.011311967455813466,0.4527058304767823,0.0,0.4527058304767823,58.16125468566389,58.61396051614067,6.449815343918783e-05,0.0,0.013163748637817774,4.741988495714677e-05,0.013211168522774923,0.0131466703693357,2017,2009-2018,reversal
113,2017-09-06T00:00:00+01:00,2017-09-07T00:00:00+01:00,membership_changed,0.9613389324013333,defined,0.8333333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.014174281908614347,0.0008236015089800154,1.600000023841858,1488785.3760290467,1.6169849820290718,70.44250237541415,0.0,70.44250237541415,58.925881529283295,129.36838390469745,0.00014050832127409746,0.0,-0.003122778763827701,8.347616635412172e-05,-0.003039302597473579,-0.0031798109187478607,2017,2009-2018,reversal
114,2017-09-07T00:00:00+01:00,2017-09-08T00:00:00+01:00,membership_changed,0.9255075561986648,defined,0.8833333333333333,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.007531488107567199,0.00106471182053586,1.600000023841858,1475062.535983947,1.6071910290703604,51.645439348681684,0.0,51.645439348681684,58.738508367799646,110.38394771648133,0.000120271572354022,1.3552527156068805e-20,-0.004410098069242677,4.994912702155527e-05,-0.0043601489422211235,-0.00448042051457509,2017,2009-2018,reversal
115,2017-09-08T00:00:00+01:00,2017-09-11T00:00:00+01:00,membership_changed,0.9676109848955453,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.004438394604820428,0.0007062571708610684,1.600000023841858,1477971.160552903,1.6176077561999171,33.555833675208405,0.0,33.555833675208405,175.42600544973905,208.98183912494747,0.0002287261435784545,0.0,0.004153308779451376,0.0002060293486476664,0.0043593381280990435,0.004130611984520582,2017,2009-2018,reversal
116,2017-09-11T00:00:00+01:00,2017-09-12T00:00:00+01:00,membership_changed,0.9794006412792061,defined,0.9500000000000001,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.01201772070385586,0.0018718765516128433,1.600000023841858,1472206.7686382579,1.6046704816812218,69.81450113758417,0.0,69.81450113758417,58.716874070082106,128.53137520766626,0.00014009615236072477,-2.710505431213761e-20,0.005965538226306608,6.923934696972005e-05,0.006034777573276327,0.005894681420915537,2017,2009-2018,reversal
117,2017-09-12T00:00:00+01:00,2017-09-13T00:00:00+01:00,membership_changed,0.9537676840817584,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.013981510987555401,0.003335583277563125,1.600000023841858,1511563.944798806,1.637913890224149,71.18644371842625,0.0,71.18644371842625,59.062991336757264,130.2494350551835,0.000141136840161353,-2.710505431213761e-20,0.0036586522413113425,6.775080241762386e-05,0.003726403043728968,0.003585266203567805,2017,2009-2018,reversal
118,2017-09-13T00:00:00+01:00,2017-09-14T00:00:00+01:00,membership_retained,0.9251392790107723,defined,0.7333333333333334,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,0.003720730521741859,0.004576226330004873,0.0,35269.81629049883,0.0380814487927498,1.4239696682877507,0.0,1.4239696682877507,59.27474788347855,60.6987175517663,6.553748636495889e-05,0.0,0.0022249295203567976,6.877178194904018e-05,0.0022937013023058375,0.002228163815940931,2017,2009-2018,reversal
119,2017-09-14T00:00:00+01:00,2017-09-15T00:00:00+01:00,membership_changed,0.9230382178815183,defined,0.9,defined,9.0,0.1111111111111111,0.1111111111111111,0.5,2,2,0,0.0018961218633624637,0.003400396460395541,3.200000047683716,2973438.2782780845,3.203336706081782,104.20353605268312,0.0,104.20353605268312,59.40682173191154,163.61035778459467,0.00017626028036810996,0.0,-0.012288445100822894,3.124534517501646e-06,-0.01228532056630539,-0.012461580846673481,2017,2009-2018,reversal
120,2017-09-15T00:00:00+01:00,2017-09-18T00:00:00+01:00,membership_changed,0.9296502102684877,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.0013520127162668484,0.01370130322190893,1.600000023841858,1509008.2083004192,1.6461949458182972,38.21281191869656,0.0,38.21281191869656,175.99955646016622,214.21236837886278,0.00023368681244896657,0.0,-0.0011295450709610747,0.00013468169348777463,-0.0009948633774733012,-0.001228550189922295,2017,2009-2018,reversal
121,2017-09-18T00:00:00+01:00,2017-09-19T00:00:00+01:00,membership_retained,0.9462481679099547,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.01216312640571749,0.024189720645685434,0.0,43102.28655726323,0.04707863390728129,1.3415364071846596,0.0,1.3415364071846596,58.59444405721694,59.9359804644016,6.546529911838372e-05,1.3552527156068805e-20,0.005935351125404745,4.5642304246709946e-05,0.005980993429651455,0.0059155281305329765,2017,2009-2018,reversal
122,2017-09-19T00:00:00+01:00,2017-09-20T00:00:00+01:00,membership_retained,0.9759352201109021,defined,0.8666666666666667,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,0.006873160427546876,0.019376294871601616,0.0,14848.50161723583,0.01612295570005621,0.3971508825602773,0.0,0.3971508825602773,58.941061139330344,59.33821202189062,6.44312394887683e-05,-1.3552527156068805e-20,0.006352235980743023,4.540837408029888e-05,0.006397644354823321,0.006333213115334635,2017,2009-2018,reversal
123,2017-09-20T00:00:00+01:00,2017-09-21T00:00:00+01:00,membership_retained,0.9558611981677515,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.002715390282485665,0.008065017262713026,0.0,25021.296710862545,0.02699790324687404,0.796473362465753,0.0,0.796473362465753,59.314347440769694,60.11082080323545,6.485939329560788e-05,-1.3552527156068805e-20,0.006894758509017285,4.517344558032553e-05,0.00693993195459761,0.0068750725613020425,2017,2009-2018,reversal
124,2017-09-21T00:00:00+01:00,2017-09-22T00:00:00+01:00,membership_changed,0.9223239221265392,defined,0.7666666666666667,defined,9.0,0.16666666666666666,0.16666666666666666,0.25,1,1,0,0.0069300359001782455,0.009403686168341793,1.600000023841858,1509612.12844094,1.6177447942102534,56.222901018832346,0.0,56.222901018832346,59.72213788335127,115.94503890218363,0.00012425011667879633,0.0,-0.005729092372020278,-1.4813990297430995e-05,-0.005743906362317709,-0.005868156478996522,2017,2009-2018,reversal
125,2017-09-22T00:00:00+01:00,2017-09-25T00:00:00+01:00,membership_changed,0.901120229390445,defined,0.8666666666666667,defined,9.0,0.1111111111111111,0.1111111111111111,0.25,1,1,0,0.001537368786975489,0.002640217222493829,1.600000023841858,1497172.2786747266,1.6138844112822328,41.168721592419715,0.0,41.168721592419715,178.11503709897468,219.2837586913944,0.00023637803400466495,2.710505431213761e-20,0.0042717359290444495,8.58071199326148e-06,0.004280316641037711,0.004043938607033004,2017,2009-2018,reversal
126,2017-09-25T00:00:00+01:00,2017-09-26T00:00:00+01:00,membership_retained,0.984487360389202,defined,0.9500000000000001,defined,9.0,0.05555555555555555,0.05555555555555555,0.0,0,0,0,0.005140707935746364,0.006660336042228376,0.0,7259.636134888511,0.007794042767231547,0.25935163631468133,0.0,0.25935163631468133,59.61177445799745,59.871126094312125,6.427844435050982e-05,1.3552527156068805e-20,0.005083655671582743,3.0439773945164275e-06,0.005086699648977259,0.005022421204626815,2017,2009-2018,reversal
127,2017-09-26T00:00:00+01:00,2017-09-27T00:00:00+01:00,membership_changed,0.9644630771633179,defined,0.9500000000000001,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.002553412479541911,0.003600655736500702,1.600000023841858,1502648.1390849217,1.605201208690681,37.61595739720683,0.0,37.61595739720683,59.91116989808073,97.52712729528756,0.00010418318070780114,-1.3552527156068805e-20,-0.006079724806110546,4.5881651108480286e-05,-0.006033843155002066,-0.006138026335709812,2017,2009-2018,reversal
128,2017-09-27T00:00:00+01:00,2017-09-28T00:00:00+01:00,membership_changed,0.9372645628131239,defined,0.31666666666666665,defined,9.0,0.2777777777777778,0.2777777777777778,0.5,2,2,0,3.697108370254859e-05,0.014309508474042693,3.200000047683716,2987838.5167339877,3.211465252998898,130.6413756714171,0.0,130.6413756714171,59.54343355944312,190.18480923086022,0.0002044193161954307,0.0,0.002968920747902292,-2.0443016337530162e-05,0.0029484777315647616,0.002744058415369288,2017,2009-2018,reversal
129,2017-09-28T00:00:00+01:00,2017-09-29T00:00:00+01:00,membership_retained,0.9591377579844076,defined,0.8166666666666667,defined,9.0,0.1388888888888889,0.1388888888888889,0.0,0,0,0,0.0024389472802635245,0.001203379176998802,0.0,8313.799694115645,0.008911597548665717,0.3723614736021019,0.0,0.3723614736021019,59.7068242193819,60.079185692984,6.439913681422659e-05,0.0,-0.0010804886004660919,-2.0412298083081334e-05,-0.0011009008985491736,-0.0011653000353634146,2017,2009-2018,reversal
130,2017-09-29T00:00:00+01:00,2017-10-02T00:00:00+01:00,membership_retained,0.9739158323954786,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.0,0,0,0,0.005109124776871013,0.0029123768372179247,0.0,6156.813881574548,0.006607214592637845,0.2962774864743574,0.0,0.2962774864743574,178.91174356502285,179.2080210514972,0.00019231795447849218,5.421010862427522e-20,-0.00755817051839683,-6.114313202383468e-05,-0.007619313650420664,-0.007811631604899061,2017,2009-2018,reversal
131,2017-10-02T00:00:00+01:00,2017-10-03T00:00:00+01:00,membership_retained,0.9817428113955051,defined,1.0,defined,9.0,0.0,0.0,0.0,0,0,0,0.003950133777159245,0.011535636932658688,0.0,22251.43792355107,0.024067242653573122,1.1108963669043064,0.0,1.1108963669043064,59.17138364483424,60.28228001173855,6.520155082731018e-05,0.0,0.01077179532326434,-2.0605513959694587e-05,0.010751189809304645,0.01068598825847733,2017,2009-2018,reversal
132,2017-10-03T00:00:00+01:00,2017-10-04T00:00:00+01:00,membership_changed,0.9812571682081206,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.00821712670542816,0.0002865961143027687,1.600000023841858,1509632.8887505434,1.6155609959217994,38.17947957609456,0.0,38.17947957609456,59.8036883557008,97.98316793179536,0.00010485846297272997,1.3552527156068805e-20,0.008592654685808585,-3.002828991802625e-05,0.008562626395890557,0.008457767932917859,2017,2009-2018,reversal
133,2017-10-04T00:00:00+01:00,2017-10-05T00:00:00+01:00,membership_changed,0.9787634810264153,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.25,1,1,0,0.007477355585486905,0.01084039782742088,1.600000023841858,1525619.9224571749,1.618976879054208,38.92635642929687,0.0,38.92635642929687,60.30949407334585,99.2358505026427,0.00010530837017276058,-1.3552527156068805e-20,0.004914503976401091,-2.0415725360626774e-05,0.004894088251040464,0.004788779880867677,2017,2009-2018,reversal
134,2017-10-05T00:00:00+01:00,2017-10-06T00:00:00+01:00,membership_changed,0.9614070868297133,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.0035071247901304727,0.0005472196058272059,1.600000023841858,1525627.4545050045,1.6112688601091838,38.52464632494483,0.0,38.52464632494483,60.598302965189596,99.12294929013444,0.00010468723608883603,0.0,-0.001167132066276568,-3.0095503688407998e-05,-0.0011972275699649766,-0.0013019148060537944,2017,2009-2018,reversal
135,2017-10-06T00:00:00+01:00,2017-10-09T00:00:00+01:00,membership_changed,0.9149799397021433,defined,0.8333333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.0029941298491813094,0.007722899645767545,1.600000023841858,1533530.2421828818,1.6217266222720217,69.00570833215556,0.0,69.00570833215556,181.55822741201246,250.56393574416805,0.0002649743669868328,0.0,0.002319309777807153,6.976852010094458e-05,0.002389078297908098,0.0021241039309212173,2017,2009-2018,reversal
136,2017-10-09T00:00:00+01:00,2017-10-10T00:00:00+01:00,membership_retained,0.964035643462313,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.0014323421484343096,0.009863578102025707,0.0,4224.299381744466,0.0044577784721616465,0.17632699287605938,0.0,0.17632699287605938,60.64795865218314,60.8242856450592,6.418607362558313e-05,0.0,-0.004958189703222099,2.3287615011893184e-05,-0.004934902088210206,-0.004999088161835918,2017,2009-2018,reversal
137,2017-10-10T00:00:00+01:00,2017-10-11T00:00:00+01:00,membership_retained,0.9496250287031959,defined,0.8833333333333333,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,6.984039133169952e-05,0.01489026833230776,0.0,10838.134585856227,0.011494626228796316,0.35134751073086984,0.0,0.35134751073086984,60.3447741600455,60.69612167077637,6.437263042051447e-05,0.0,0.0024231502269447826,2.3092576405291114e-05,0.002446242803350074,0.0023818701729294567,2017,2009-2018,reversal
138,2017-10-11T00:00:00+01:00,2017-10-12T00:00:00+01:00,membership_changed,0.917663330232437,defined,0.7,defined,9.0,0.16666666666666666,0.16666666666666666,0.25,1,1,0,0.002915744033229568,0.009368622225874024,1.600000023841858,1515303.7978035444,1.6032705779679526,71.82171599644951,0.0,71.82171599644951,60.48850757770948,132.31022357415898,0.00013999112846433515,-2.710505431213761e-20,0.00389305876433309,2.1340188460419514e-05,0.003914398952793509,0.00377440782432914,2017,2009-2018,reversal
139,2017-10-12T00:00:00+01:00,2017-10-13T00:00:00+01:00,membership_retained,0.9963162363765857,defined,1.0,defined,9.0,0.0,0.0,0.0,0,0,0,0.003303797213901,0.013650404652150255,0.0,20843.426646517008,0.021970508598859535,0.6091796725706407,0.0,0.6091796725706407,60.71681587399277,61.325995546563405,6.464212124710985e-05,-1.3552527156068805e-20,-0.0009725619328158795,2.1469921983392438e-05,-0.0009510920108324874,-0.0010157341320795599,2017,2009-2018,reversal
140,2017-10-13T00:00:00+01:00,2017-10-16T00:00:00+01:00,membership_changed,0.9469584599214357,defined,0.8666666666666667,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.0014795911754843377,0.01539695011370585,1.600000023841858,1523310.4487925826,1.6073141398638868,53.269500395226146,0.0,53.269500395226146,181.96543119515513,235.23493159038128,0.00024820707560617303,0.0,0.0046384366353271495,-3.741550911261407e-05,0.004601021126214536,0.004352814050608167,2017,2009-2018,reversal
141,2017-10-16T00:00:00+01:00,2017-10-17T00:00:00+01:00,membership_changed,0.8999653882539915,defined,0.9,defined,9.0,0.1111111111111111,0.1111111111111111,0.25,1,1,0,0.0013519133420831124,0.006893860547058581,1.600000023841858,1520943.1620592668,1.5978611156442124,49.4284275638332,0.0,49.4284275638332,60.91916429359546,110.34759185742865,0.0001159281494748536,0.0,-0.0015477393701428155,-3.350990164481344e-05,-0.0015812492717876287,-0.001697177421262519,2017,2009-2018,reversal
142,2017-10-17T00:00:00+01:00,2017-10-18T00:00:00+01:00,membership_changed,0.9360255728685113,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.005239510201049326,0.005285746006737747,1.600000023841858,1524165.5255096622,1.6039686615846889,49.5224230245928,0.0,49.5224230245928,60.815773663434186,110.33819668802698,0.00011611534751396716,1.3552527156068805e-20,0.005797352171196592,2.1415116256431406e-05,0.005818767287453024,0.0057026519399390185,2017,2009-2018,reversal
143,2017-10-18T00:00:00+01:00,2017-10-19T00:00:00+01:00,membership_retained,0.9754207499774712,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0012950978072562855,0.006040521082071879,0.0,16314.134425480734,0.01707096947091022,0.45173916087916755,0.0,0.45173916087916755,61.162584853094856,61.61432401397403,6.44726969130835e-05,0.0,0.00011786702426286755,2.1350376006719464e-05,0.00013921740026958708,7.474470335644412e-05,2017,2009-2018,reversal
144,2017-10-19T00:00:00+01:00,2017-10-20T00:00:00+01:00,membership_changed,0.8461440437720015,defined,0.8333333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.5,2,2,0,0.00018456728218940385,0.00023112697435260718,3.200000047683716,3060081.007425161,3.201803039677234,118.5189261241357,0.0,118.5189261241357,61.167156432356215,179.68608255649193,0.000188007913490225,0.0,1.8136776003694222e-05,-4.4959451333712483e-05,-2.6822675330017733e-05,-0.000214830588820214,2017,2009-2018,reversal
145,2017-10-20T00:00:00+01:00,2017-10-23T00:00:00+01:00,membership_changed,0.4202609019069138,defined,0.39999999999999997,defined,9.0,0.2777777777777778,0.2777777777777778,0.75,3,3,0,0.008732594093458399,0.0013031040551295357,4.800000071525574,4590970.688212892,4.8046252451382605,172.09674021660038,0.0,172.09674021660038,183.46204756837017,355.55878778497055,0.0003721057797882435,0.0,-0.0013805989124706256,9.733510757054628e-05,-0.0012832638049000802,-0.00165536958468826,2017,2009-2018,reversal
146,2017-10-23T00:00:00+01:00,2017-10-24T00:00:00+01:00,membership_changed,0.8639132683405552,defined,0.8833333333333333,defined,9.0,0.1111111111111111,0.1111111111111111,0.25,1,1,0,0.0011245748940386623,0.003463458583841333,1.600000023841858,1527638.7896843103,1.6013829119452339,49.534202773436895,0.0,49.534202773436895,61.05278335829362,110.58698613173051,0.00011592538175302176,1.3552527156068805e-20,0.0043981770889700705,4.1925139632340544e-05,0.00444010222860241,0.004324176846849381,2017,2009-2018,reversal
147,2017-10-24T00:00:00+01:00,2017-10-25T00:00:00+01:00,membership_changed,0.9839919792852521,defined,0.8333333333333333,defined,9.0,0.1388888888888889,0.1388888888888889,0.25,1,1,0,0.002446767615788636,0.0027338708178176714,1.600000023841858,1540405.610452095,1.6078135587550908,73.04820657456159,0.0,73.04820657456159,61.316786390527255,134.36499296508885,0.00014024478750625835,0.0,-0.011844462860248591,1.0441876716063354e-05,-0.011834020983532529,-0.011974265771038772,2017,2009-2018,reversal
148,2017-10-25T00:00:00+01:00,2017-10-26T00:00:00+01:00,membership_changed,0.9098222122566129,defined,0.6833333333333333,defined,9.0,0.19444444444444445,0.19444444444444445,0.25,1,1,0,0.00365081670493822,0.007683518084278331,1.600000023841858,1545900.90749174,1.6331045572761045,69.35883263372847,0.0,69.35883263372847,60.58256289406107,129.94139552778952,0.00013727133750090237,0.0,-0.012475295549611888,6.388892664749591e-05,-0.012411406622964392,-0.012548677960465215,2017,2009-2018,reversal
149,2017-10-26T00:00:00+01:00,2017-10-27T00:00:00+01:00,membership_changed,0.9396619733791443,defined,0.7833333333333333,defined,9.0,0.16666666666666666,0.16666666666666666,0.25,1,1,0,0.0075508373025986175,0.008503906930347355,1.600000023841858,1547811.9643023638,1.655902807094522,50.08420100346166,0.0,50.08420100346166,59.82233182228387,109.90653282574553,0.0001175818125338032,0.0,0.0027440216640819796,4.2250324303640654e-05,0.0027862719883856206,0.0026686901758516957,2017,2009-2018,reversal
150,2017-10-27T00:00:00+01:00,2017-10-30T00:00:00+00:00,membership_changed,0.9389946488891682,defined,0.9166666666666666,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.0001743150221063701,0.0031115082800522824,1.600000023841858,1508996.0154585992,1.610079358686972,71.38661106157568,0.0,71.38661106157568,182.4451864033567,253.83179746493238,0.0002708352662896163,0.0,0.00494673129889616,3.040721103622091e-05,0.004977138509932381,0.00470630324364274,2017,2009-2018,reversal
151,2017-10-30T00:00:00+00:00,2017-10-31T00:00:00+00:00,membership_changed,0.9877638055287732,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.002481154182153878,0.004412261895627394,1.600000023841858,1511437.299743955,1.6051299493630684,90.53021724257927,0.0,90.53021724257927,60.264272474273056,150.79448971685235,0.000160142105586811,2.710505431213761e-20,6.603382719904197e-05,4.371783077644522e-05,0.00010975165797548654,-5.039044761123712e-05,2017,2009-2018,reversal
152,2017-10-31T00:00:00+00:00,2017-11-01T00:00:00+00:00,membership_changed,0.9539877784542138,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.0051523766220280195,0.005983782389219485,1.600000023841858,1520165.7780794268,1.6144808526953287,72.03348749541304,0.0,72.03348749541304,60.261235730608114,132.29472322602115,0.00014050263506844938,0.0,-0.0014696700674565934,4.747776595083842e-05,-0.0014221923015057553,-0.0015626949365741272,2017,2009-2018,reversal
153,2017-11-01T00:00:00+00:00,2017-11-02T00:00:00+00:00,membership_changed,0.9677385577049632,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.004640154332985914,0.00038097186679532293,1.600000023841858,1510436.8004820254,1.6066589816490668,41.57959660746552,0.0,41.57959660746552,60.16706580266019,101.74666241012571,0.00010822842038930402,0.0,0.00203985748447855,3.212192115594929e-05,0.002071979405634499,0.0019637509852452606,2017,2009-2018,reversal
154,2017-11-02T00:00:00+00:00,2017-11-03T00:00:00+00:00,membership_changed,0.9709469180855924,defined,0.9666666666666667,defined,9.0,0.05555555555555555,0.05555555555555555,0.25,1,1,0,0.0004190143930034827,8.866419593709708e-05,1.600000023841858,1518616.8137868484,1.6121941537863906,41.783434050295,0.0,41.783434050295,60.28521893740947,102.06865298770447,0.00010835813494076437,0.0,0.004542685713969357,4.7585603064701156e-05,0.004590271317034059,0.004481913182093233,2017,2009-2018,reversal
155,2017-11-03T00:00:00+00:00,2017-11-06T00:00:00+00:00,membership_retained,0.9314603951398804,defined,0.9333333333333332,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.0039304563272069964,0.0069616024019883115,0.0,17884.697235610685,0.018902037015262576,0.5567314774005354,0.0,0.5567314774005354,181.6662361645513,182.22296764195184,0.00019258840303658947,0.0,0.0053174103922453515,0.00014312174353611334,0.005460532135781465,0.005267943732744973,2017,2009-2018,reversal
156,2017-11-06T00:00:00+00:00,2017-11-07T00:00:00+00:00,membership_changed,0.8805299427456093,defined,0.7166666666666667,defined,9.0,0.16666666666666666,0.16666666666666666,0.25,1,1,0,0.0053972951602479086,0.0047041619024478665,1.600000023841858,1526032.6262009754,1.60438651017687,72.33456820983321,0.0,72.33456820983321,60.87441455826857,133.20898276810178,0.00014004857518647789,0.0,0.007235173603750917,1.0659852168217905e-05,0.007245833455919134,0.007105784880732546,2017,2009-2018,reversal
157,2017-11-07T00:00:00+00:00,2017-11-08T00:00:00+00:00,membership_changed,0.9427305823771762,defined,0.9500000000000001,defined,9.0,0.08333333333333333,0.08333333333333333,0.25,1,1,0,0.006659906023582109,0.006189174652141877,1.600000023841858,1544926.0025068603,1.6127898260930829,42.73156847497735,0.0,42.73156847497735,61.30697505286016,104.0385435278375,0.00010860863513914065,-1.3552527156068805e-20,-0.002936641233284621,-4.5889338893832695e-06,-0.002941230167174004,-0.0030498388023131318,2017,2009-2018,reversal
158,2017-11-08T00:00:00+00:00,2017-11-09T00:00:00+00:00,membership_retained,0.9734665403701346,defined,0.9166666666666666,defined,9.0,0.08333333333333333,0.08333333333333333,0.0,0,0,0,0.008329707032741697,0.008666971386412606,0.0,12214.861551973736,0.012790431415173756,0.43610083492076257,0.0,0.43610083492076257,61.1199986614915,61.556099496412266,6.445665105940168e-05,0.0,0.009386077537034552,-5.088677200180297e-06,0.009380988859834372,0.009316532208775152,2017,2009-2018,reversal
159,2017-11-09T00:00:00+00:00,2017-11-10T00:00:00+00:00,membership_retained,0.9371590542873038,defined,0.9,defined,9.0,0.1111111111111111,0.1111111111111111,0.0,0,0,0,0.0005107955685958246,0.01017207510573503,0.0,34812.40860342386,0.036116306486777855,1.311549401511178,0.0,1.311549401511178,61.68942509762158,63.00097449913276,6.536067440483188e-05,-1.3552527156068805e-20,-0.002502486026853166,-4.731676668383543e-06,-0.0025072177035215487,-0.002572578377926238,2017,2009-2018,reversal
160,2017-11-10T00:00:00+00:00,2017-11-13T00:00:00+00:00,membership_retained,0.975085067780009,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0008161065337524524,0.008172665118003259,0.0,21468.020983220893,0.02232954968262665,0.7775473202732939,0.0,0.7775473202732939,184.59217264940622,185.36971996967952,0.0001928087537716079,0.0,0.0008300806949336375,-1.3957109591489158e-05,0.0008161235853421482,0.0006233148315706316,2017,2009-2018,reversal
161,2017-11-13T00:00:00+00:00,2017-11-14T00:00:00+00:00,membership_retained,0.9728358679724709,defined,0.9833333333333333,defined,9.0,0.027777777777777776,0.027777777777777776,0.0,0,0,0,0.0009033776880362585,0.005223706955792469,0.0,8274.837690083776,0.008601552010972367,0.3363893174574827,0.0,0.3363893174574827,61.56907722947014,61.90546654692762,6.434967188601338e-05,0.0,-0.0059974343262438,-4.701322222453714e-06,-0.006002135648466253,-0.006066485320352255,2017,2009-2018,reversal
