pair,side,start_timestamp,last_decision_timestamp,end_timestamp,duration_decisions,right_censored,fold,era,policy
JPY/SEK,long,2018-11-07T00:00:00+00:00,2018-11-07T00:00:00+00:00,2018-11-08T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-11-08T00:00:00+00:00,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-11-09T00:00:00+00:00,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-11-13T00:00:00+00:00,2018-11-13T00:00:00+00:00,2018-11-14T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-11-14T00:00:00+00:00,2018-11-14T00:00:00+00:00,2018-11-15T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-11-15T00:00:00+00:00,2018-11-16T00:00:00+00:00,2018-11-19T00:00:00+00:00,2,False,2018,2009-2018,supervised
JPY/SEK,long,2018-11-22T00:00:00+00:00,2018-11-22T00:00:00+00:00,2018-11-23T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-11-27T00:00:00+00:00,2018-11-27T00:00:00+00:00,2018-11-28T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-11-28T00:00:00+00:00,2018-11-28T00:00:00+00:00,2018-11-29T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-12-04T00:00:00+00:00,2018-12-04T00:00:00+00:00,2018-12-05T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-12-10T00:00:00+00:00,2018-12-11T00:00:00+00:00,2018-12-12T00:00:00+00:00,2,False,2018,2009-2018,supervised
JPY/SEK,short,2018-12-13T00:00:00+00:00,2018-12-13T00:00:00+00:00,2018-12-14T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-12-14T00:00:00+00:00,2018-12-14T00:00:00+00:00,2018-12-17T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-12-18T00:00:00+00:00,2018-12-18T00:00:00+00:00,2018-12-19T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,long,2018-12-21T00:00:00+00:00,2018-12-21T00:00:00+00:00,2018-12-24T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/SEK,short,2018-12-28T00:00:00+00:00,2018-12-28T00:00:00+00:00,2018-12-31T00:00:00+00:00,1,False,2018,2009-2018,supervised
JPY/USD,long,2018-03-29T00:00:00+01:00,2018-03-29T00:00:00+01:00,2018-03-30T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-04-02T00:00:00+01:00,2018-04-02T00:00:00+01:00,2018-04-03T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-04-23T00:00:00+01:00,2018-05-30T00:00:00+01:00,2018-05-31T00:00:00+01:00,28,False,2018,2009-2018,reversal
JPY/USD,long,2018-06-01T00:00:00+01:00,2018-06-01T00:00:00+01:00,2018-06-04T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-06-15T00:00:00+01:00,2018-06-15T00:00:00+01:00,2018-06-18T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-06-20T00:00:00+01:00,2018-06-29T00:00:00+01:00,2018-07-02T00:00:00+01:00,8,False,2018,2009-2018,reversal
JPY/USD,long,2018-07-04T00:00:00+01:00,2018-07-04T00:00:00+01:00,2018-07-05T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-07-11T00:00:00+01:00,2018-07-20T00:00:00+01:00,2018-07-23T00:00:00+01:00,8,False,2018,2009-2018,reversal
JPY/USD,short,2018-08-01T00:00:00+01:00,2018-08-02T00:00:00+01:00,2018-08-03T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/USD,long,2018-08-10T00:00:00+01:00,2018-08-14T00:00:00+01:00,2018-08-15T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/USD,long,2018-08-17T00:00:00+01:00,2018-08-17T00:00:00+01:00,2018-08-20T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-09-03T00:00:00+01:00,2018-09-05T00:00:00+01:00,2018-09-06T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/USD,short,2018-09-19T00:00:00+01:00,2018-09-24T00:00:00+01:00,2018-09-25T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/USD,short,2018-09-27T00:00:00+01:00,2018-09-27T00:00:00+01:00,2018-09-28T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-10-18T00:00:00+01:00,2018-11-05T00:00:00+00:00,2018-11-06T00:00:00+00:00,13,False,2018,2009-2018,reversal
JPY/USD,long,2018-12-24T00:00:00+00:00,2018-12-24T00:00:00+00:00,2018-12-25T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/USD,long,2018-12-27T00:00:00+00:00,2018-12-27T00:00:00+00:00,2018-12-28T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/EUR,long,2018-04-03T00:00:00+01:00,2018-04-03T00:00:00+01:00,2018-04-04T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/EUR,short,2018-05-24T00:00:00+01:00,2018-06-12T00:00:00+01:00,2018-06-13T00:00:00+01:00,14,False,2018,2009-2018,reversal
JPY/EUR,short,2018-06-15T00:00:00+01:00,2018-06-18T00:00:00+01:00,2018-06-19T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/EUR,long,2018-07-02T00:00:00+01:00,2018-07-03T00:00:00+01:00,2018-07-04T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/EUR,long,2018-07-09T00:00:00+01:00,2018-07-09T00:00:00+01:00,2018-07-10T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/EUR,long,2018-07-16T00:00:00+01:00,2018-07-25T00:00:00+01:00,2018-07-26T00:00:00+01:00,8,False,2018,2009-2018,reversal
JPY/EUR,long,2018-09-06T00:00:00+01:00,2018-09-10T00:00:00+01:00,2018-09-11T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/EUR,short,2018-10-15T00:00:00+01:00,2018-10-22T00:00:00+01:00,2018-10-23T00:00:00+01:00,6,False,2018,2009-2018,reversal
JPY/EUR,short,2018-11-13T00:00:00+00:00,2018-11-15T00:00:00+00:00,2018-11-16T00:00:00+00:00,3,False,2018,2009-2018,reversal
JPY/EUR,long,2018-12-20T00:00:00+00:00,2018-12-20T00:00:00+00:00,2018-12-21T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/EUR,long,2018-12-25T00:00:00+00:00,2018-12-26T00:00:00+00:00,2018-12-27T00:00:00+00:00,2,False,2018,2009-2018,reversal
JPY/GBP,long,2018-03-29T00:00:00+01:00,2018-04-20T00:00:00+01:00,2018-04-23T00:00:00+01:00,17,False,2018,2009-2018,reversal
JPY/GBP,short,2018-05-16T00:00:00+01:00,2018-06-07T00:00:00+01:00,2018-06-08T00:00:00+01:00,17,False,2018,2009-2018,reversal
JPY/GBP,short,2018-06-11T00:00:00+01:00,2018-06-14T00:00:00+01:00,2018-06-15T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/GBP,short,2018-06-19T00:00:00+01:00,2018-06-21T00:00:00+01:00,2018-06-22T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/GBP,short,2018-07-19T00:00:00+01:00,2018-07-26T00:00:00+01:00,2018-07-27T00:00:00+01:00,6,False,2018,2009-2018,reversal
JPY/GBP,short,2018-07-30T00:00:00+01:00,2018-08-01T00:00:00+01:00,2018-08-02T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/GBP,short,2018-08-03T00:00:00+01:00,2018-08-10T00:00:00+01:00,2018-08-13T00:00:00+01:00,6,False,2018,2009-2018,reversal
JPY/GBP,short,2018-08-15T00:00:00+01:00,2018-08-20T00:00:00+01:00,2018-08-21T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/GBP,short,2018-08-27T00:00:00+01:00,2018-08-28T00:00:00+01:00,2018-08-29T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/GBP,long,2018-09-11T00:00:00+01:00,2018-09-19T00:00:00+01:00,2018-09-20T00:00:00+01:00,7,False,2018,2009-2018,reversal
JPY/GBP,long,2018-09-21T00:00:00+01:00,2018-09-21T00:00:00+01:00,2018-09-24T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/GBP,long,2018-10-08T00:00:00+01:00,2018-10-12T00:00:00+01:00,2018-10-15T00:00:00+01:00,5,False,2018,2009-2018,reversal
JPY/GBP,long,2018-10-17T00:00:00+01:00,2018-10-17T00:00:00+01:00,2018-10-18T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/GBP,long,2018-10-24T00:00:00+01:00,2018-10-24T00:00:00+01:00,2018-10-25T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/GBP,long,2018-11-06T00:00:00+00:00,2018-11-06T00:00:00+00:00,2018-11-07T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/GBP,short,2018-11-16T00:00:00+00:00,2018-11-26T00:00:00+00:00,2018-11-27T00:00:00+00:00,7,False,2018,2009-2018,reversal
JPY/GBP,short,2018-12-06T00:00:00+00:00,2018-12-06T00:00:00+00:00,2018-12-07T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/GBP,short,2018-12-10T00:00:00+00:00,2018-12-19T00:00:00+00:00,2018-12-20T00:00:00+00:00,8,False,2018,2009-2018,reversal
JPY/AUD,short,2018-04-02T00:00:00+01:00,2018-04-03T00:00:00+01:00,2018-04-04T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/AUD,short,2018-04-13T00:00:00+01:00,2018-04-13T00:00:00+01:00,2018-04-16T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/AUD,long,2018-05-28T00:00:00+01:00,2018-05-29T00:00:00+01:00,2018-05-30T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/AUD,long,2018-05-31T00:00:00+01:00,2018-05-31T00:00:00+01:00,2018-06-01T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/AUD,long,2018-06-04T00:00:00+01:00,2018-06-07T00:00:00+01:00,2018-06-08T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/AUD,long,2018-06-12T00:00:00+01:00,2018-06-13T00:00:00+01:00,2018-06-14T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/AUD,short,2018-06-22T00:00:00+01:00,2018-06-22T00:00:00+01:00,2018-06-25T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/AUD,short,2018-06-26T00:00:00+01:00,2018-07-13T00:00:00+01:00,2018-07-16T00:00:00+01:00,14,False,2018,2009-2018,reversal
JPY/AUD,short,2018-07-17T00:00:00+01:00,2018-07-17T00:00:00+01:00,2018-07-18T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/AUD,long,2018-08-06T00:00:00+01:00,2018-08-09T00:00:00+01:00,2018-08-10T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/AUD,short,2018-09-06T00:00:00+01:00,2018-10-04T00:00:00+01:00,2018-10-05T00:00:00+01:00,21,False,2018,2009-2018,reversal
JPY/AUD,short,2018-10-09T00:00:00+01:00,2018-10-09T00:00:00+01:00,2018-10-10T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/AUD,short,2018-10-23T00:00:00+01:00,2018-10-24T00:00:00+01:00,2018-10-25T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/AUD,long,2018-11-07T00:00:00+00:00,2018-12-06T00:00:00+00:00,2018-12-07T00:00:00+00:00,22,False,2018,2009-2018,reversal
JPY/AUD,short,2018-12-21T00:00:00+00:00,2018-12-26T00:00:00+00:00,2018-12-27T00:00:00+00:00,4,False,2018,2009-2018,reversal
JPY/AUD,short,2018-12-28T00:00:00+00:00,2018-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,2,True,2018,2009-2018,reversal
JPY/CHF,short,2018-03-29T00:00:00+01:00,2018-03-30T00:00:00+01:00,2018-04-02T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/CHF,short,2018-04-04T00:00:00+01:00,2018-04-12T00:00:00+01:00,2018-04-13T00:00:00+01:00,7,False,2018,2009-2018,reversal
JPY/CHF,short,2018-04-16T00:00:00+01:00,2018-05-08T00:00:00+01:00,2018-05-09T00:00:00+01:00,17,False,2018,2009-2018,reversal
JPY/CHF,short,2018-05-10T00:00:00+01:00,2018-05-15T00:00:00+01:00,2018-05-16T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/CHF,long,2018-05-30T00:00:00+01:00,2018-06-04T00:00:00+01:00,2018-06-05T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/CHF,long,2018-06-07T00:00:00+01:00,2018-06-11T00:00:00+01:00,2018-06-12T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/CHF,long,2018-06-13T00:00:00+01:00,2018-06-28T00:00:00+01:00,2018-06-29T00:00:00+01:00,12,False,2018,2009-2018,reversal
JPY/CHF,long,2018-08-15T00:00:00+01:00,2018-09-18T00:00:00+01:00,2018-09-19T00:00:00+01:00,25,False,2018,2009-2018,reversal
JPY/CHF,short,2018-10-04T00:00:00+01:00,2018-10-31T00:00:00+00:00,2018-11-01T00:00:00+00:00,20,False,2018,2009-2018,reversal
JPY/CHF,short,2018-11-02T00:00:00+00:00,2018-11-02T00:00:00+00:00,2018-11-05T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/CHF,short,2018-11-09T00:00:00+00:00,2018-11-09T00:00:00+00:00,2018-11-12T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/CHF,long,2018-12-07T00:00:00+00:00,2018-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,17,True,2018,2009-2018,reversal
JPY/CAD,long,2018-04-06T00:00:00+01:00,2018-05-25T00:00:00+01:00,2018-05-28T00:00:00+01:00,36,False,2018,2009-2018,reversal
JPY/CAD,short,2018-06-08T00:00:00+01:00,2018-06-08T00:00:00+01:00,2018-06-11T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/CAD,short,2018-06-13T00:00:00+01:00,2018-06-28T00:00:00+01:00,2018-06-29T00:00:00+01:00,12,False,2018,2009-2018,reversal
JPY/CAD,long,2018-07-23T00:00:00+01:00,2018-08-16T00:00:00+01:00,2018-08-17T00:00:00+01:00,19,False,2018,2009-2018,reversal
JPY/CAD,long,2018-08-20T00:00:00+01:00,2018-08-31T00:00:00+01:00,2018-09-03T00:00:00+01:00,10,False,2018,2009-2018,reversal
JPY/CAD,long,2018-10-04T00:00:00+01:00,2018-10-10T00:00:00+01:00,2018-10-11T00:00:00+01:00,5,False,2018,2009-2018,reversal
JPY/CAD,long,2018-10-15T00:00:00+01:00,2018-10-15T00:00:00+01:00,2018-10-16T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/CAD,long,2018-10-25T00:00:00+01:00,2018-11-01T00:00:00+00:00,2018-11-02T00:00:00+00:00,6,False,2018,2009-2018,reversal
JPY/CAD,short,2018-11-05T00:00:00+00:00,2018-11-12T00:00:00+00:00,2018-11-13T00:00:00+00:00,6,False,2018,2009-2018,reversal
JPY/CAD,short,2018-11-27T00:00:00+00:00,2018-12-07T00:00:00+00:00,2018-12-10T00:00:00+00:00,9,False,2018,2009-2018,reversal
JPY/CAD,short,2018-12-20T00:00:00+00:00,2018-12-20T00:00:00+00:00,2018-12-21T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/CAD,short,2018-12-25T00:00:00+00:00,2018-12-25T00:00:00+00:00,2018-12-26T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/CAD,short,2018-12-27T00:00:00+00:00,2018-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,3,True,2018,2009-2018,reversal
JPY/NZD,long,2018-04-05T00:00:00+01:00,2018-04-05T00:00:00+01:00,2018-04-06T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NZD,short,2018-05-09T00:00:00+01:00,2018-05-23T00:00:00+01:00,2018-05-24T00:00:00+01:00,11,False,2018,2009-2018,reversal
JPY/NZD,long,2018-06-14T00:00:00+01:00,2018-06-14T00:00:00+01:00,2018-06-15T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NZD,long,2018-06-18T00:00:00+01:00,2018-06-19T00:00:00+01:00,2018-06-20T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NZD,short,2018-07-02T00:00:00+01:00,2018-07-31T00:00:00+01:00,2018-08-01T00:00:00+01:00,22,False,2018,2009-2018,reversal
JPY/NZD,short,2018-08-24T00:00:00+01:00,2018-08-24T00:00:00+01:00,2018-08-27T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NZD,short,2018-08-31T00:00:00+01:00,2018-09-18T00:00:00+01:00,2018-09-19T00:00:00+01:00,13,False,2018,2009-2018,reversal
JPY/NZD,short,2018-09-25T00:00:00+01:00,2018-09-26T00:00:00+01:00,2018-09-27T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NZD,short,2018-09-28T00:00:00+01:00,2018-10-03T00:00:00+01:00,2018-10-04T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/NZD,short,2018-10-05T00:00:00+01:00,2018-10-08T00:00:00+01:00,2018-10-09T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NZD,short,2018-10-10T00:00:00+01:00,2018-10-12T00:00:00+01:00,2018-10-15T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/NZD,long,2018-10-22T00:00:00+01:00,2018-10-23T00:00:00+01:00,2018-10-24T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NZD,long,2018-11-02T00:00:00+00:00,2018-12-19T00:00:00+00:00,2018-12-20T00:00:00+00:00,34,False,2018,2009-2018,reversal
JPY/NOK,long,2018-03-30T00:00:00+01:00,2018-03-30T00:00:00+01:00,2018-04-02T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NOK,long,2018-04-04T00:00:00+01:00,2018-04-04T00:00:00+01:00,2018-04-05T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NOK,long,2018-06-29T00:00:00+01:00,2018-07-13T00:00:00+01:00,2018-07-16T00:00:00+01:00,11,False,2018,2009-2018,reversal
JPY/NOK,short,2018-07-27T00:00:00+01:00,2018-07-27T00:00:00+01:00,2018-07-30T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/NOK,short,2018-08-02T00:00:00+01:00,2018-08-07T00:00:00+01:00,2018-08-08T00:00:00+01:00,4,False,2018,2009-2018,reversal
JPY/NOK,short,2018-08-10T00:00:00+01:00,2018-08-23T00:00:00+01:00,2018-08-24T00:00:00+01:00,10,False,2018,2009-2018,reversal
JPY/NOK,short,2018-08-29T00:00:00+01:00,2018-08-30T00:00:00+01:00,2018-08-31T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NOK,long,2018-09-19T00:00:00+01:00,2018-09-20T00:00:00+01:00,2018-09-21T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/NOK,long,2018-09-24T00:00:00+01:00,2018-10-05T00:00:00+01:00,2018-10-08T00:00:00+01:00,10,False,2018,2009-2018,reversal
JPY/NOK,long,2018-10-11T00:00:00+01:00,2018-10-18T00:00:00+01:00,2018-10-19T00:00:00+01:00,6,False,2018,2009-2018,reversal
JPY/NOK,short,2018-11-01T00:00:00+00:00,2018-11-08T00:00:00+00:00,2018-11-09T00:00:00+00:00,6,False,2018,2009-2018,reversal
JPY/NOK,short,2018-11-12T00:00:00+00:00,2018-12-05T00:00:00+00:00,2018-12-06T00:00:00+00:00,18,False,2018,2009-2018,reversal
JPY/NOK,short,2018-12-07T00:00:00+00:00,2018-12-24T00:00:00+00:00,2018-12-25T00:00:00+00:00,12,False,2018,2009-2018,reversal
JPY/NOK,short,2018-12-26T00:00:00+00:00,2018-12-27T00:00:00+00:00,2018-12-28T00:00:00+00:00,2,False,2018,2009-2018,reversal
JPY/SEK,short,2018-03-29T00:00:00+01:00,2018-05-09T00:00:00+01:00,2018-05-10T00:00:00+01:00,30,False,2018,2009-2018,reversal
JPY/SEK,long,2018-06-05T00:00:00+01:00,2018-06-06T00:00:00+01:00,2018-06-07T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/SEK,long,2018-06-08T00:00:00+01:00,2018-06-12T00:00:00+01:00,2018-06-13T00:00:00+01:00,3,False,2018,2009-2018,reversal
JPY/SEK,short,2018-06-25T00:00:00+01:00,2018-06-25T00:00:00+01:00,2018-06-26T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,short,2018-06-29T00:00:00+01:00,2018-06-29T00:00:00+01:00,2018-07-02T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,long,2018-07-05T00:00:00+01:00,2018-07-06T00:00:00+01:00,2018-07-09T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/SEK,long,2018-07-10T00:00:00+01:00,2018-07-10T00:00:00+01:00,2018-07-11T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,short,2018-07-16T00:00:00+01:00,2018-07-16T00:00:00+01:00,2018-07-17T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,short,2018-07-18T00:00:00+01:00,2018-07-18T00:00:00+01:00,2018-07-19T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,long,2018-07-26T00:00:00+01:00,2018-08-03T00:00:00+01:00,2018-08-06T00:00:00+01:00,7,False,2018,2009-2018,reversal
JPY/SEK,short,2018-08-08T00:00:00+01:00,2018-08-09T00:00:00+01:00,2018-08-10T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/SEK,short,2018-08-13T00:00:00+01:00,2018-08-14T00:00:00+01:00,2018-08-15T00:00:00+01:00,2,False,2018,2009-2018,reversal
JPY/SEK,short,2018-08-21T00:00:00+01:00,2018-09-05T00:00:00+01:00,2018-09-06T00:00:00+01:00,12,False,2018,2009-2018,reversal
JPY/SEK,long,2018-09-20T00:00:00+01:00,2018-10-03T00:00:00+01:00,2018-10-04T00:00:00+01:00,10,False,2018,2009-2018,reversal
JPY/SEK,long,2018-10-16T00:00:00+01:00,2018-10-16T00:00:00+01:00,2018-10-17T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,long,2018-10-19T00:00:00+01:00,2018-10-19T00:00:00+01:00,2018-10-22T00:00:00+01:00,1,False,2018,2009-2018,reversal
JPY/SEK,short,2018-10-25T00:00:00+01:00,2018-11-01T00:00:00+00:00,2018-11-02T00:00:00+00:00,6,False,2018,2009-2018,reversal
JPY/SEK,long,2018-12-21T00:00:00+00:00,2018-12-21T00:00:00+00:00,2018-12-24T00:00:00+00:00,1,False,2018,2009-2018,reversal
JPY/SEK,long,2018-12-28T00:00:00+00:00,2018-12-31T00:00:00+00:00,2019-01-01T00:00:00+00:00,2,True,2018,2009-2018,reversal
JPY/USD,long,2019-03-29T00:00:00+00:00,2019-03-29T00:00:00+00:00,2019-04-01T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-04-04T00:00:00+01:00,2019-04-04T00:00:00+01:00,2019-04-05T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-04-08T00:00:00+01:00,2019-04-09T00:00:00+01:00,2019-04-10T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-04-11T00:00:00+01:00,2019-04-11T00:00:00+01:00,2019-04-12T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-04-18T00:00:00+01:00,2019-04-24T00:00:00+01:00,2019-04-25T00:00:00+01:00,5,False,2019,2019-2025,supervised
JPY/USD,short,2019-04-29T00:00:00+01:00,2019-04-29T00:00:00+01:00,2019-04-30T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-05-02T00:00:00+01:00,2019-05-02T00:00:00+01:00,2019-05-03T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-05-06T00:00:00+01:00,2019-05-06T00:00:00+01:00,2019-05-07T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-05-08T00:00:00+01:00,2019-05-09T00:00:00+01:00,2019-05-10T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,short,2019-05-10T00:00:00+01:00,2019-05-10T00:00:00+01:00,2019-05-13T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-05-14T00:00:00+01:00,2019-05-15T00:00:00+01:00,2019-05-16T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-05-27T00:00:00+01:00,2019-05-30T00:00:00+01:00,2019-05-31T00:00:00+01:00,4,False,2019,2019-2025,supervised
JPY/USD,short,2019-06-07T00:00:00+01:00,2019-06-10T00:00:00+01:00,2019-06-11T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-06-12T00:00:00+01:00,2019-06-12T00:00:00+01:00,2019-06-13T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-06-20T00:00:00+01:00,2019-06-20T00:00:00+01:00,2019-06-21T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-06-24T00:00:00+01:00,2019-06-24T00:00:00+01:00,2019-06-25T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-06-27T00:00:00+01:00,2019-06-27T00:00:00+01:00,2019-06-28T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-07-04T00:00:00+01:00,2019-07-04T00:00:00+01:00,2019-07-05T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-07-05T00:00:00+01:00,2019-07-05T00:00:00+01:00,2019-07-08T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-07-11T00:00:00+01:00,2019-07-11T00:00:00+01:00,2019-07-12T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-07-12T00:00:00+01:00,2019-07-12T00:00:00+01:00,2019-07-15T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-07-15T00:00:00+01:00,2019-07-15T00:00:00+01:00,2019-07-16T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,short,2019-07-19T00:00:00+01:00,2019-07-19T00:00:00+01:00,2019-07-22T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-07-22T00:00:00+01:00,2019-07-26T00:00:00+01:00,2019-07-29T00:00:00+01:00,5,False,2019,2019-2025,supervised
JPY/USD,short,2019-07-30T00:00:00+01:00,2019-07-30T00:00:00+01:00,2019-07-31T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-07-31T00:00:00+01:00,2019-08-01T00:00:00+01:00,2019-08-02T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-08-07T00:00:00+01:00,2019-08-07T00:00:00+01:00,2019-08-08T00:00:00+01:00,1,False,2019,2019-2025,supervised
JPY/USD,long,2019-08-12T00:00:00+01:00,2019-08-13T00:00:00+01:00,2019-08-14T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-08-15T00:00:00+01:00,2019-08-16T00:00:00+01:00,2019-08-19T00:00:00+01:00,2,False,2019,2019-2025,supervised
JPY/USD,long,2019-08-21T00:00:00+01:00,2019-08-21T00:00:00+01:00,2019-08-22T00:00:00+01:00,1,False,2019,2019-2025,supervised
